key,value,collectionId,class,entryId
context.client.screenDensityFloat,1,h7QKY3Ab9ICm2tGZWxpUr,other,4tQqLS-z4AsaxKMbzHYXG
context.client.screenHeightPoints,1080,h7QKY3Ab9ICm2tGZWxpUr,device_information,IAHEcYkjXnWnizflxE-nx,IAHEcYkjXnWnizflxE-nx
context.client.screenPixelDensity,1,h7QKY3Ab9ICm2tGZWxpUr,device_information,x9qTXoQyBbfrhkmZKwoQN,x9qTXoQyBbfrhkmZKwoQN
context.client.screenWidthPoints,1920,h7QKY3Ab9ICm2tGZWxpUr,device_information,tmHIDaGNZnWQL0llAMr_u,tmHIDaGNZnWQL0llAMr_u
context.client.timeZone,America/New_York,h7QKY3Ab9ICm2tGZWxpUr,personal_information,3bFv5rp3ut1_U-wp_uLkn,3bFv5rp3ut1_U-wp_uLkn
context.client.unpluggedAppInfo.enableFilterMode,false,h7QKY3Ab9ICm2tGZWxpUr,other,JjUyJmIYauK5Wb5YBlSUa
context.client.userInterfaceTheme,USER_INTERFACE_THEME_LIGHT,h7QKY3Ab9ICm2tGZWxpUr,other,mDeJwIrPkXZqLY4QggjQS
context.client.utcOffsetMinutes,-300,h7QKY3Ab9ICm2tGZWxpUr,personal_information,W_90bKJ1ckAM73ebC9vqs,W_90bKJ1ckAM73ebC9vqs
context.client.visitorData,CgtnaXZZbmkwZWlnOCj7y6ufBg%3D%3D,h7QKY3Ab9ICm2tGZWxpUr,other,54HC3UDU04RwV33-Mr9WU
context.request.consistencyTokenJars,,h7QKY3Ab9ICm2tGZWxpUr,other,alVpXZ4SmhRVczkPTM1o7
context.request.internalExperimentFlags,,h7QKY3Ab9ICm2tGZWxpUr,other,IEnTr1sipLdsfc_eODBnj
context.request.useSsl,true,h7QKY3Ab9ICm2tGZWxpUr,other,oRgS6WF2eqByFxlTU_99D
context.user.lockedSafetyMode,false,h7QKY3Ab9ICm2tGZWxpUr,other,VhYhAY1pIwmzsJ9TkrP-K
currentMediaTimeMs,100718,h7QKY3Ab9ICm2tGZWxpUr,other,npB0I0bxtV4ELOwoz8DA9
isProxyAdTagRequest,false,h7QKY3Ab9ICm2tGZWxpUr,other,i4tNeXkd0skD9fO2_npXV
overridePlaybackContext.contentPlaybackContext.autoCaptionsDefaultOn,false,h7QKY3Ab9ICm2tGZWxpUr,other,Y5npCPJyfjgWH0TwTenB_
overridePlaybackContext.contentPlaybackContext.autonavState,STATE_ON,h7QKY3Ab9ICm2tGZWxpUr,other,ViZQ6Slh_IXsDdBelgENv
overridePlaybackContext.contentPlaybackContext.lactMilliseconds,101105,h7QKY3Ab9ICm2tGZWxpUr,other,UNa0Fb68YkjofENqpxqn_
overridePlaybackContext.contentPlaybackContext.playerHeightPixels,1080,h7QKY3Ab9ICm2tGZWxpUr,other,IO482TYyffsTzYJuFcfSO
overridePlaybackContext.contentPlaybackContext.playerWidthPixels,1920,h7QKY3Ab9ICm2tGZWxpUr,other,xWTzm01rH6cKasZ8Ay7sb
overridePlaybackContext.contentPlaybackContext.signatureTimestamp,19389,h7QKY3Ab9ICm2tGZWxpUr,other,S6D_mBgYBLESd0PJUEufj
overridePlaybackContext.contentPlaybackContext.splay,false,h7QKY3Ab9ICm2tGZWxpUr,other,-pG6_QGY1iEr3e7Uc8uLf
overridePlaybackContext.contentPlaybackContext.vis,2,h7QKY3Ab9ICm2tGZWxpUr,other,fYgmdRamSemRn303eleE6
params,AIbCPOCTGvDhLOqU2mWOReixQ4ufxHKkw3SFOni5UJULrSSsWuDWpeQvbxfi02URLcwR_0_EOdBdUd_rBo8vbme_BT68TkSd_yje6sHkSdAITml0oQEm6yl2hRPLOu1TUqBW1Q4QutZzHYwRk6MUjQ441og53lWTUcuUumgzS3w6c0s6uTfggIAA6arP9aO_ZHkfEBgbVfPHLH-k41Z_JWv77ETO9dCpddFK-SI5_xwu2PnGkXw5aeEyTcu-Z5XXzABBwPsn1SibadFdsmRiHuOg3l_6YLWVXNLHegOMzngK2Evcgz2embdE-Hd_EJ3Eez6gLOv3z9deErrn1Kc19X6s9EwqcLwWz8gaRWMFrQG6wnLCBMlG30BYxXhoLR4--7AlSwUc-vTL,h7QKY3Ab9ICm2tGZWxpUr,other,70un9d9pCCpZf1QUshDn1
topLevelDomain,www.youtube.com,h7QKY3Ab9ICm2tGZWxpUr,other,7_wPUDcNt5HVVYc0FgqV1
context.client.browserName,Chrome,7Lndyox8fY1IADFHyBtly,other,EF5HumM4n-8NmKhZb3AbM
context.client.browserVersion,109.0.0.0,7Lndyox8fY1IADFHyBtly,other,hmHQSYvCke0l6wjpnKiab
context.client.clientName,1,7Lndyox8fY1IADFHyBtly,other,wk5dCUgoRsVI2Rpkyf0-6
context.client.clientVersion,2.20230213.01.00,7Lndyox8fY1IADFHyBtly,other,rxtUWgBwuno4CGLvfTNIp
context.client.configInfo.appInstallData,CPvLq58GELac_hIQh92uBRCJ6K4FEMzfrgUQlPiuBRC41K4FEKLsrgUQuIuuBRDi1K4FEKGn_hIQ5_euBRDM9a4FEILdrgUQ-6P-EhDloP4SENrprgUQjPuuBRCi_64FEP7urgUQ76P-EhCR-PwS,7Lndyox8fY1IADFHyBtly,other,ecKAT2ii7axgOyosHAuDW
context.client.connectionType,CONN_CELLULAR_4G,7Lndyox8fY1IADFHyBtly,other,lekCeONUhpUnRJHQbibG4
context.client.gl,US,7Lndyox8fY1IADFHyBtly,other,Sfy2RSaAXSghQDZcYqqvC
context.client.hl,en,7Lndyox8fY1IADFHyBtly,other,FhuAWOqOi10YOxy-ldZzy
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_FULLSCREEN,7Lndyox8fY1IADFHyBtly,other,2tMFWlgKT0bATQi1d3uTl
context.client.memoryTotalKbytes,8000000,7Lndyox8fY1IADFHyBtly,other,Swmw2onrOBIH7mQV3F7_p
context.client.osName,Windows,7Lndyox8fY1IADFHyBtly,other,bRxRBdyzVIYEcY9MaSthL
context.client.osVersion,10.0,7Lndyox8fY1IADFHyBtly,other,lGXiFhghMINkQZfND4jzX
context.client.platform,DESKTOP,7Lndyox8fY1IADFHyBtly,other,sSxO2e7dwBUJ6QtZgrf8l
events[0].adsClientStateChange.adsClientEvent.adClientData.externalContext.adVideoPlaybackContext.adVideoCpn,E_B_bI_Iu1zbEcIt,7Lndyox8fY1IADFHyBtly,other,v_W0MQP0BixqvvPuPZx-x
events[0].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.contentCpn,uWK7Ct5sqlcRBrLJ,7Lndyox8fY1IADFHyBtly,other,IFB5fDTi3SLnPPV_eRVZn
events[0].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isLivePlayback,false,7Lndyox8fY1IADFHyBtly,other,IwZ07p4Ihf52UgBwVRC8L
events[0].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isMdxPlayback,false,7Lndyox8fY1IADFHyBtly,other,7i675p6kgqS12ei0Vjg6C
events[0].adsClientStateChange.adsClientEvent.adClientData.slotData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,TQaCtTlWzsRQ9ZZq3Ucdf
events[0].adsClientStateChange.adsClientEvent.adClientData.slotData.entryTriggerType,TRIGGER_TYPE_SLOT_ID_FULFILLED_NON_EMPTY,7Lndyox8fY1IADFHyBtly,other,ba88PH8iDk2YbLv8XCbuV
events[0].adsClientStateChange.adsClientEvent.adClientData.slotData.type,SLOT_TYPE_AD_BREAK_REQUEST,7Lndyox8fY1IADFHyBtly,other,uJxxekoTUzlfitP2dfuvt
events[0].adsClientStateChange.adsClientEvent.eventOrder,118,7Lndyox8fY1IADFHyBtly,other,bZ7GuZ-dibJDOZqb16u0U
events[0].adsClientStateChange.adsClientEvent.eventType,ADS_CLIENT_EVENT_TYPE_FULFILL_SLOT_REQUESTED,7Lndyox8fY1IADFHyBtly,other,M2UQNeU7NQU4FRxw1BgO1
events[0].context.lastActivityMs,101051,7Lndyox8fY1IADFHyBtly,other,W0XhaTnt7acOh6dS1JtNx
events[0].eventTimeMs,1676338854288,7Lndyox8fY1IADFHyBtly,other,SYZZrBJ243Nnxfqw5hVK1
events[1].context.lastActivityMs,101052,7Lndyox8fY1IADFHyBtly,other,gUdL9EKvMiLtWqYt9eDbr
events[1].eventTimeMs,1676338854289,7Lndyox8fY1IADFHyBtly,other,iwfMarOXf7u59eCNDAtgr
events[1].latencyActionTicked.clientActionNonce,QAjjjqyCkQgjLG35,7Lndyox8fY1IADFHyBtly,other,wGv9FoI5AvZunSkvYQJKm
events[1].latencyActionTicked.tickName,a_bid_s,7Lndyox8fY1IADFHyBtly,other,1MJga5a7dlwfL0imaHPuw
events[2].context.lastActivityMs,101105,7Lndyox8fY1IADFHyBtly,other,UUB1Vmx4IoOTPqPi3Xs-K
events[2].eventTimeMs,1676338854342,7Lndyox8fY1IADFHyBtly,other,ghJbxmm4v7QX2lOKyNxic
events[2].latencyActionTicked.clientActionNonce,QAjjjqyCkQgjLG35,7Lndyox8fY1IADFHyBtly,other,Tn2kOwyCC-hOcbSOEBvVf
events[2].latencyActionTicked.tickName,a_bid_f,7Lndyox8fY1IADFHyBtly,other,gwcPzKaw6a8f_ulGP_jlP
events[3].context.lastActivityMs,101246,7Lndyox8fY1IADFHyBtly,other,r8w9vj_3sJd3yMmjkRc3r
events[3].eventTimeMs,1676338854484,7Lndyox8fY1IADFHyBtly,other,qi9zcBRI46DjipbhoQ6Hr
events[3].visualElementAttached.childVes[0].trackingParams,CAAQt7EBIhMIpb3k7vCT_QIViMWcCh0G6wtD,7Lndyox8fY1IADFHyBtly,other,iJUVOPwFtAUfG38gn7sHi
events[3].visualElementAttached.csn,MC41OTQ0NjUzNzY5MTA4NDM.,7Lndyox8fY1IADFHyBtly,other,g2tDXWccsWLh3c2oevTcQ
events[3].visualElementAttached.parentVe.veType,3832,7Lndyox8fY1IADFHyBtly,other,Kbu7DP2s9Q0YU1DktMgrB
events[4].adsClientStateChange.adsClientEvent.adClientData.externalContext.adVideoPlaybackContext.adVideoCpn,E_B_bI_Iu1zbEcIt,7Lndyox8fY1IADFHyBtly,other,opVWLpzAXYJ5bu0E9OacT
events[4].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.contentCpn,uWK7Ct5sqlcRBrLJ,7Lndyox8fY1IADFHyBtly,other,AycYKvw3813CAH2BXjHLG
events[4].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isLivePlayback,false,7Lndyox8fY1IADFHyBtly,other,I5Gu6alO5yw2snGCQH9Gp
events[4].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isMdxPlayback,false,7Lndyox8fY1IADFHyBtly,other,YdlgTF8A-pUxBHJqmds2B
events[4].adsClientStateChange.adsClientEvent.adClientData.layoutData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,NyX4J92OVYVx-GxeAPYp5
events[4].adsClientStateChange.adsClientEvent.adClientData.layoutData.type,LAYOUT_TYPE_THROTTLED_AD_BREAK_RESPONSE,7Lndyox8fY1IADFHyBtly,other,k84WW9DBUNoYl-3tsf2vl
events[4].adsClientStateChange.adsClientEvent.adClientData.slotData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,F5AepmOB9z8Ki0LK8w3_o
events[4].adsClientStateChange.adsClientEvent.adClientData.slotData.entryTriggerType,TRIGGER_TYPE_SLOT_ID_FULFILLED_NON_EMPTY,7Lndyox8fY1IADFHyBtly,other,LJ7XsXj0snOs1IDjZxBQK
events[4].adsClientStateChange.adsClientEvent.adClientData.slotData.type,SLOT_TYPE_AD_BREAK_REQUEST,7Lndyox8fY1IADFHyBtly,other,f5rLEkh09VBtF0aZMLzkt
events[4].adsClientStateChange.adsClientEvent.eventOrder,119,7Lndyox8fY1IADFHyBtly,other,hTuOSHjXiUQqjXUiOpseX
events[4].adsClientStateChange.adsClientEvent.eventType,ADS_CLIENT_EVENT_TYPE_SLOT_FULFILLED_NON_EMPTY,7Lndyox8fY1IADFHyBtly,other,Nhd_NEkcD4ncDDZohnq_9
events[4].context.lastActivityMs,101248,7Lndyox8fY1IADFHyBtly,other,hPqyFo3ALIP3daXLscOac
events[4].eventTimeMs,1676338854485,7Lndyox8fY1IADFHyBtly,other,eN7jDZkm8vXXq3Hxgqfe3
events[5].adsClientStateChange.adsClientEvent.adClientData.externalContext.adVideoPlaybackContext.adVideoCpn,E_B_bI_Iu1zbEcIt,7Lndyox8fY1IADFHyBtly,other,nj5jvvUUE-kTYdEHZwbaS
events[5].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.contentCpn,uWK7Ct5sqlcRBrLJ,7Lndyox8fY1IADFHyBtly,other,8pywZJatUDT2h1Z-l6HN2
events[5].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isLivePlayback,false,7Lndyox8fY1IADFHyBtly,other,Lp8UfzJC9QUjqdUsbNpbD
events[5].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isMdxPlayback,false,7Lndyox8fY1IADFHyBtly,other,HFt8HSw-uTU-aqokeKYMJ
events[5].adsClientStateChange.adsClientEvent.adClientData.layoutData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,w0kz80NYPXnBWoD9vUPXw
events[5].adsClientStateChange.adsClientEvent.adClientData.layoutData.type,LAYOUT_TYPE_THROTTLED_AD_BREAK_RESPONSE,7Lndyox8fY1IADFHyBtly,other,C5liWQk1EeExBtwA3Xen2
events[5].adsClientStateChange.adsClientEvent.adClientData.slotData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,-djCY5oA3ZBjYuBeaaDh4
events[5].adsClientStateChange.adsClientEvent.adClientData.slotData.entryTriggerType,TRIGGER_TYPE_SLOT_ID_FULFILLED_NON_EMPTY,7Lndyox8fY1IADFHyBtly,other,L0lcrsUQtOjU_DCFP3wxn
events[5].adsClientStateChange.adsClientEvent.adClientData.slotData.type,SLOT_TYPE_AD_BREAK_REQUEST,7Lndyox8fY1IADFHyBtly,other,gpnsOCCNBtgVrn_dhL35k
events[5].adsClientStateChange.adsClientEvent.eventOrder,120,7Lndyox8fY1IADFHyBtly,other,ik79TVzIH4UivzVm_nwsi
events[5].adsClientStateChange.adsClientEvent.eventType,ADS_CLIENT_EVENT_TYPE_LAYOUT_RECEIVED,7Lndyox8fY1IADFHyBtly,other,2dJkU8ILNuiPlP3H2GH2h
events[5].context.lastActivityMs,101248,7Lndyox8fY1IADFHyBtly,other,nK-3LKgAyw9KhOKmtcHCx
events[5].eventTimeMs,1676338854485,7Lndyox8fY1IADFHyBtly,other,lfpwZRHae2V6DaNef0JE3
events[6].adsClientStateChange.adsClientEvent.adClientData.externalContext.adVideoPlaybackContext.adVideoCpn,E_B_bI_Iu1zbEcIt,7Lndyox8fY1IADFHyBtly,other,h_gHNBbZbF0znCp0_MRRz
events[6].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.contentCpn,uWK7Ct5sqlcRBrLJ,7Lndyox8fY1IADFHyBtly,other,_7a7HCJo7kIL7GrH8TIBi
events[6].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isLivePlayback,false,7Lndyox8fY1IADFHyBtly,other,63Mew4Rzlq1pc9nAcmrwp
events[6].adsClientStateChange.adsClientEvent.adClientData.externalContext.organicPlaybackContext.isMdxPlayback,false,7Lndyox8fY1IADFHyBtly,other,7xf_jx7m7gqsMTTLoxN3Z
events[6].adsClientStateChange.adsClientEvent.adClientData.slotData.controlFlowManagerLayer,CONTROL_FLOW_MANAGER_LAYER_CORE,7Lndyox8fY1IADFHyBtly,other,PX6gGQcX7f9PXBIqZrm0G
events[6].adsClientStateChange.adsClientEvent.adClientData.slotData.entryTriggerType,TRIGGER_TYPE_SLOT_ID_FULFILLED_NON_EMPTY,7Lndyox8fY1IADFHyBtly,other,h7dT4SKqLtjd6OWgX47oI
events[6].adsClientStateChange.adsClientEvent.adClientData.slotData.type,SLOT_TYPE_AD_BREAK_REQUEST,7Lndyox8fY1IADFHyBtly,other,kJLcJewxo6cAoaUjdtqLs
events[6].adsClientStateChange.adsClientEvent.eventOrder,121,7Lndyox8fY1IADFHyBtly,other,mb72-n-SooitpULa0vG36
events[6].adsClientStateChange.adsClientEvent.eventType,ADS_CLIENT_EVENT_TYPE_ENTER_SLOT_REQUESTED,7Lndyox8fY1IADFHyBtly,other,c8Bv2M0y-v49706-GEEGp
events[6].context.lastActivityMs,101248,7Lndyox8fY1IADFHyBtly,other,-_BqUp6qHDfUF2ICvpSEm
events[6].eventTimeMs,1676338854485,7Lndyox8fY1IADFHyBtly,other,cRxjklcc2k-j-QFdv0CmM
