key,value,collectionId,class,entryId
0.agentVersion,2.1.2,THaEQd9zNAlHNEofSi9OR,other,JQVQpu4BwMkmP8O_IQ6H6
0.eventFamily,AUTO_TRACKING,THaEQd9zNAlHNEofSi9OR,other,W-Sv6fyHBSIyAd66dUKg4
0.siteId,0,THaEQd9zNAlHNEofSi9OR,other,tqFgTIzWEExn69DkxrRUo
0.trackable.entityType,Module,THaEQd9zNAlHNEofSi9OR,other,K5iciCQGsKqP5OhEOSUPv
0.trackable.instanceId,div#mainContent,THaEQd9zNAlHNEofSi9OR,other,qHR6CEHSZoP57SjaU8gY1
0.trackable.parentTrackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,THaEQd9zNAlHNEofSi9OR,other,zBadQcabNK2R84y43GHLy
0.trackable.trackableId,a2104246-1fc1-417a-9a41-302344df9fc6,THaEQd9zNAlHNEofSi9OR,other,agow8AqfXh5gWD6BeSRXl
1.activity.category,Impression,THaEQd9zNAlHNEofSi9OR,other,qMu7CcfVaEOPKxyiFvc6Y
1.activity.details.h,62.00,THaEQd9zNAlHNEofSi9OR,other,7OwpLB_f85teowuEfzL4X
1.activity.details.static,true,THaEQd9zNAlHNEofSi9OR,other,fjb3m6NBWG7afIVoaSe9V
1.activity.details.viewcnt,1,THaEQd9zNAlHNEofSi9OR,other,qRseU5NK5m4n48iVfQ8lS
1.activity.details.w,400.00,THaEQd9zNAlHNEofSi9OR,other,cMUvPgUVWz0gm4R7nx4wN
1.activity.details.x,436.67,THaEQd9zNAlHNEofSi9OR,other,xPD69latlswhsGye7dQnO
1.activity.details.y,0,THaEQd9zNAlHNEofSi9OR,other,kLcS24PHz71YSvdrCVFTS
1.activity.duration,13411,THaEQd9zNAlHNEofSi9OR,other,lqfiWXxqKLqBO6trwYLvs
1.activity.ratio,1.00,THaEQd9zNAlHNEofSi9OR,other,C66WWXc-N_duxAU6Y2meA
1.activity.timestamp,1676325446773,THaEQd9zNAlHNEofSi9OR,other,ZBonupUcsHh6zMTNgQzXQ
1.activity.type,VIEW.MOD_VIEW,THaEQd9zNAlHNEofSi9OR,other,gWBbVPs_DqPg0MCFOnBop
1.activity.viewportHeight,609,THaEQd9zNAlHNEofSi9OR,other,T5tzdcNKrY9ULA5xl9GHP
1.activity.viewportWidth,1280,THaEQd9zNAlHNEofSi9OR,other,KT7twXNH1IH_uta2begNX
1.agentVersion,2.1.2,THaEQd9zNAlHNEofSi9OR,other,ef7UXdiYpJ_rQNkomb76N
1.eventFamily,AUTO_TRACKING,THaEQd9zNAlHNEofSi9OR,other,m7XQkCakQiG0Z1tKAL46Q
1.siteId,0,THaEQd9zNAlHNEofSi9OR,other,MROk0Q3coDmDQM4PgUl66
1.trackable.description,					,THaEQd9zNAlHNEofSi9OR,other,OrYYQCv4zcg0eJKMFeI_Y
1.trackable.entityType,Module,THaEQd9zNAlHNEofSi9OR,other,nFHep1Qj5jV1l_7tOj8Cd
1.trackable.instanceId,header#gh,THaEQd9zNAlHNEofSi9OR,other,ce-Cz8rsVQu6GCR2A3Sgr
1.trackable.parentTrackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,THaEQd9zNAlHNEofSi9OR,other,Qs7nFPMds7YI3tpN1fvzI
1.trackable.trackableId,09fd6fd0-3754-468c-8b14-bb0d1f250fae,THaEQd9zNAlHNEofSi9OR,other,k8Kw5jDwwF2pRfKDLldKF
2.activity.category,Impression,THaEQd9zNAlHNEofSi9OR,other,JZtUOI6X0cD9EFoed-el0
2.activity.details.ciid,AtWKRb+w*,THaEQd9zNAlHNEofSi9OR,other,5L3I_yhNpE0rimuKr-hei
2.activity.details.ePageId,2287945,THaEQd9zNAlHNEofSi9OR,other,J2LYPzSkaMZVoIs7_f7Ms
2.activity.details.history,12,THaEQd9zNAlHNEofSi9OR,other,y2R5LIr7lBHlr0FDvfRqp
2.activity.details.nPageId,2287945,THaEQd9zNAlHNEofSi9OR,other,2b216l_qmysTt2LKvj-jU
2.activity.details.openTime,1676324194737,THaEQd9zNAlHNEofSi9OR,other,MakdOmLBAbfJk2qm_Geg9
2.activity.details.rPageId,2287945,THaEQd9zNAlHNEofSi9OR,other,K8EFqFVHd9aGCBYD9mE3c
2.activity.referer,https://signin.ebay.com/,THaEQd9zNAlHNEofSi9OR,other,SnzZpU2R9969FcFZjgz6f
2.activity.timestamp,1676325460186,THaEQd9zNAlHNEofSi9OR,other,h467RDZ5TkuDx-56xE5tg
2.activity.type,EXIT.TAB_HIDE,THaEQd9zNAlHNEofSi9OR,other,6nAL_7NispptK5h-1r6yi
2.activity.viewportHeight,609,THaEQd9zNAlHNEofSi9OR,other,2KF1mZz4qSXJpXd_1bnaD
2.activity.viewportWidth,1280,THaEQd9zNAlHNEofSi9OR,other,wpyWdc84eCkbe2UMjri2b
2.agentVersion,2.1.2,THaEQd9zNAlHNEofSi9OR,other,kEguulKvHKV0TBNxSmmwS
2.context.screenHeight,720,THaEQd9zNAlHNEofSi9OR,other,77dD6Yd5fj9EC9bs0K6-y
2.context.screenWidth,1280,THaEQd9zNAlHNEofSi9OR,other,dBCxbG9PH4oWvG21Q9VLm
2.context.userLang,en-US,THaEQd9zNAlHNEofSi9OR,other,g5WGV1jeoh8YO-FieLIay
2.context.utcOffset,5,THaEQd9zNAlHNEofSi9OR,other,kg4zvfvyn8QUny5cI3GPG
2.eventFamily,AUTO_TRACKING,THaEQd9zNAlHNEofSi9OR,other,RG801OY82X-yOc2a4_EO3
2.siteId,0,THaEQd9zNAlHNEofSi9OR,other,LsKy9oiFwcz3TtQ4tWafh
2.trackable.description,eBay: Secret Question,THaEQd9zNAlHNEofSi9OR,other,B2XeOQiO18x6BWHOu4iZx
2.trackable.entityId,2287945,THaEQd9zNAlHNEofSi9OR,other,yGZ_lcNZrWj6Em4FAbFfW
2.trackable.entityType,Page,THaEQd9zNAlHNEofSi9OR,other,eHmCG6C6n5lOUEK1UNQbb
2.trackable.instanceId,https://reg.ebay.com/reg/ChangeSecretQuestion?flow=SIGN_IN&ru=https%3A%2F%2Fwww.ebay.com%2F,THaEQd9zNAlHNEofSi9OR,other,ID9pR-f0gAUg3BvHNVUJ5
2.trackable.parentTrackableId,e11a9cf0-7f2d-48d0-9a67-4f46f8f36887,THaEQd9zNAlHNEofSi9OR,other,rgYeVaLY3mW_EFZ4gJeZh
2.trackable.screenId,8979390a-8e9c-4f4a-ba55-05893a473eb5,THaEQd9zNAlHNEofSi9OR,other,pkIUe2ydn98EXtgSabLx1
2.trackable.trackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,THaEQd9zNAlHNEofSi9OR,other,mEgXUI-jQNWedpLno9BXv
0.activity.category,Impression,QMGAWdltkPGj7cnS_zIQO,other,nmXCjGe3OqFSMbcnqrL08
0.activity.details.ciid,AtWKRb+w*,QMGAWdltkPGj7cnS_zIQO,other,Dwh2artVisEDeqAN7Pihm
0.activity.details.ePageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,geov8M24MDLQwfKHKXFyu
0.activity.details.nPageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,aR_SUoXbGxfCwAe3t6ok5
0.activity.details.rPageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,0bvaRvO2T2gPLOa-etdXH
0.activity.referer,https://signin.ebay.com/,QMGAWdltkPGj7cnS_zIQO,other,M5A1MoYccgVKgiMcPcre_
0.activity.timestamp,1676325465672,QMGAWdltkPGj7cnS_zIQO,other,gQ4qjAFYgIPg_1NYVdc4E
0.activity.type,VIEW.TAB_SWITCH,QMGAWdltkPGj7cnS_zIQO,other,HrwQEziFyGHyOyet6Ye-r
0.activity.viewportHeight,609,QMGAWdltkPGj7cnS_zIQO,other,Z2PPPHG2acNNTI05n_UrZ
0.activity.viewportWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,I9nCGjJldlnoTlH42xHtW
0.agentVersion,2.1.2,QMGAWdltkPGj7cnS_zIQO,other,zTdoZq5llUS0u5rSwwRV4
0.context.screenHeight,720,QMGAWdltkPGj7cnS_zIQO,other,yu0G8YzsZcZT0gF4qw_Wc
0.context.screenWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,o6CRCfr_2g1CAV76KcXjW
0.context.userLang,en-US,QMGAWdltkPGj7cnS_zIQO,other,LR6Ah0TCDVRLjDkkizDfo
0.context.utcOffset,5,QMGAWdltkPGj7cnS_zIQO,other,_x6LmkeFbjRxfcSGVFTMN
0.eventFamily,AUTO_TRACKING,QMGAWdltkPGj7cnS_zIQO,other,7m1UBFCemwWmVZwXgwQ3m
0.siteId,0,QMGAWdltkPGj7cnS_zIQO,other,zh86zlDHmjUihA2Obq_me
0.trackable.description,eBay: Secret Question,QMGAWdltkPGj7cnS_zIQO,other,ECHIKoOEirc1K4WYjau1M
0.trackable.entityId,2287945,QMGAWdltkPGj7cnS_zIQO,other,FIBOW7cB9TrAIzIIdayuK
0.trackable.entityType,Page,QMGAWdltkPGj7cnS_zIQO,other,YQsbe-3h-h-Dwk8igqzbJ
0.trackable.instanceId,https://reg.ebay.com/reg/ChangeSecretQuestion?flow=SIGN_IN&ru=https%3A%2F%2Fwww.ebay.com%2F,QMGAWdltkPGj7cnS_zIQO,other,_XjuqKW-m1geEPliGeo3K
0.trackable.parentTrackableId,e11a9cf0-7f2d-48d0-9a67-4f46f8f36887,QMGAWdltkPGj7cnS_zIQO,other,MoL0VlJ8xL49lR30mTpzl
0.trackable.screenId,8979390a-8e9c-4f4a-ba55-05893a473eb5,QMGAWdltkPGj7cnS_zIQO,other,uS0sVghJCdETdHYZTsMuV
0.trackable.trackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,QMGAWdltkPGj7cnS_zIQO,other,eX5DKHctf5ecsFccWxGub
1.activity.category,Impression,QMGAWdltkPGj7cnS_zIQO,other,3NenJHCf65sTXEpZ18T18
1.activity.details.h,530.08,QMGAWdltkPGj7cnS_zIQO,other,09T4mXkwuQ_HLOgnKteVJ
1.activity.details.static,true,QMGAWdltkPGj7cnS_zIQO,other,5C2VFoJ7LADf0j9aLagIW
1.activity.details.viewcnt,1,QMGAWdltkPGj7cnS_zIQO,other,IOd7BGzqkl4X-tG6ErlHM
1.activity.details.w,400.00,QMGAWdltkPGj7cnS_zIQO,other,nKCjLCh_OS-Rl4SsMy5Ul
1.activity.details.x,436.67,QMGAWdltkPGj7cnS_zIQO,other,x2K6a4OhlozYVqRSmSt5J
1.activity.details.y,87.00,QMGAWdltkPGj7cnS_zIQO,other,5v_lFQ5l4l9p9CCUwSo__
1.activity.duration,3913,QMGAWdltkPGj7cnS_zIQO,other,ShAGAT0g8HUJTukNQJwRi
1.activity.ratio,0.95,QMGAWdltkPGj7cnS_zIQO,other,lgZpOZ_YBt9sb_FK2NVuw
1.activity.timestamp,1676325465681,QMGAWdltkPGj7cnS_zIQO,other,TR7eaLNJh5Oqrubx7bsD_
1.activity.type,VIEW.MOD_VIEW,QMGAWdltkPGj7cnS_zIQO,other,PNZIRrI9h-EcjtBKiHybh
1.activity.viewportHeight,609,QMGAWdltkPGj7cnS_zIQO,other,D0yttiJuL517nFJqMHj4N
1.activity.viewportWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,oWDIZ6pqB1zIgLIHj-NKB
1.agentVersion,2.1.2,QMGAWdltkPGj7cnS_zIQO,other,QADACzqtmQnt2_pKfqoFW
1.eventFamily,AUTO_TRACKING,QMGAWdltkPGj7cnS_zIQO,other,XtVS3kwvFM0WrukTOkcLe
1.siteId,0,QMGAWdltkPGj7cnS_zIQO,other,Iqd3SXHJYUnybw96Vkp8l
1.trackable.entityType,Module,QMGAWdltkPGj7cnS_zIQO,other,iI2dt_E4Cte7IAbVSF_bz
1.trackable.instanceId,div#mainContent,QMGAWdltkPGj7cnS_zIQO,other,x4brkH6xa4T0QxaLlwP4I
1.trackable.parentTrackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,QMGAWdltkPGj7cnS_zIQO,other,gW03MSuLhj5pY_KcjNgWs
1.trackable.trackableId,a2104246-1fc1-417a-9a41-302344df9fc6,QMGAWdltkPGj7cnS_zIQO,other,DxAoGK_3oYNhHJ9AS2Dr-
2.activity.category,Impression,QMGAWdltkPGj7cnS_zIQO,other,8YK11iD-fYgY-HjtMDNIi
2.activity.details.h,62.00,QMGAWdltkPGj7cnS_zIQO,other,pil0TZc8GRHgotgi9gewM
2.activity.details.static,true,QMGAWdltkPGj7cnS_zIQO,other,BZKpyK0TlmGiae7q1w5D-
2.activity.details.viewcnt,1,QMGAWdltkPGj7cnS_zIQO,other,NlDFO3gCi_Q8Bwev-vIDI
2.activity.details.w,400.00,QMGAWdltkPGj7cnS_zIQO,other,03J6UxgWzjBmnOwu1j7gX
2.activity.details.x,436.67,QMGAWdltkPGj7cnS_zIQO,other,XduAcCTXNga7D_uNAOHJz
2.activity.details.y,0,QMGAWdltkPGj7cnS_zIQO,other,0Za6NtRXHSyjI45s4xm2-
2.activity.duration,3916,QMGAWdltkPGj7cnS_zIQO,other,99CKyNV3-cVeBQExXOn1R
2.activity.ratio,1.00,QMGAWdltkPGj7cnS_zIQO,other,Qi7CX348x-OSCbQVI9v8S
2.activity.timestamp,1676325465681,QMGAWdltkPGj7cnS_zIQO,other,95xAK3FoTmVNzLn_vsBYX
2.activity.type,VIEW.MOD_VIEW,QMGAWdltkPGj7cnS_zIQO,other,USXVeewd6mp4B2Bq-WvjK
2.activity.viewportHeight,609,QMGAWdltkPGj7cnS_zIQO,other,sRM2r-L54KtsnfOXUPyv5
2.activity.viewportWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,G0IWkCs6HyQzVMFSV83Vp
2.agentVersion,2.1.2,QMGAWdltkPGj7cnS_zIQO,other,-5HZevOQZXHXB5yc_zOrx
2.eventFamily,AUTO_TRACKING,QMGAWdltkPGj7cnS_zIQO,other,zD4KRHHGNg5KFkoz9MYvi
2.siteId,0,QMGAWdltkPGj7cnS_zIQO,other,ndwvrO23IyVfgg_IMU13A
2.trackable.description,					,QMGAWdltkPGj7cnS_zIQO,other,YovGlngJne9S-s9EsYoxu
2.trackable.entityType,Module,QMGAWdltkPGj7cnS_zIQO,other,BwXwBINxx496p0C0LUfkj
2.trackable.instanceId,header#gh,QMGAWdltkPGj7cnS_zIQO,other,poISZo2GwJzoVdaEI5iQm
2.trackable.parentTrackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,QMGAWdltkPGj7cnS_zIQO,other,lxm5dll1VZL3AcyLRz9cc
2.trackable.trackableId,09fd6fd0-3754-468c-8b14-bb0d1f250fae,QMGAWdltkPGj7cnS_zIQO,other,Z8I6A6bqS9MzE0rdlKmpU
3.activity.category,Impression,QMGAWdltkPGj7cnS_zIQO,other,x1wzyGCcZivw5Zuc1OH6l
3.activity.details.ciid,AtWKRb+w*,QMGAWdltkPGj7cnS_zIQO,other,U9HyjBYywLtdB3ZUOrii1
3.activity.details.ePageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,n6_S8QICKSJre6lArg5AY
3.activity.details.history,12,QMGAWdltkPGj7cnS_zIQO,other,V20cOw1sq2d0q0vdKDh3O
3.activity.details.nPageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,RYEK6g_vvxYfGZkguvoe5
3.activity.details.openTime,1676324194737,QMGAWdltkPGj7cnS_zIQO,other,LL4uzPYvyvTS582eSvXnC
3.activity.details.rPageId,2287945,QMGAWdltkPGj7cnS_zIQO,other,GJysHsikli-CCyROSZSao
3.activity.referer,https://signin.ebay.com/,QMGAWdltkPGj7cnS_zIQO,other,5dSP5opbxTAju-lZYQ18z
3.activity.timestamp,1676325469598,QMGAWdltkPGj7cnS_zIQO,other,6ems5_xZBqn-68kNntSve
3.activity.type,EXIT.PAGE_UNLOAD,QMGAWdltkPGj7cnS_zIQO,other,ZKe5Aw8yX556CB44c2Y3Z
3.activity.viewportHeight,609,QMGAWdltkPGj7cnS_zIQO,other,_mFvFZhK9mtKPwUVzdFbz
3.activity.viewportWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,M87bu6n_ntWYeY7ZMElFj
3.agentVersion,2.1.2,QMGAWdltkPGj7cnS_zIQO,other,NINCw3MyvfiUUnyGzqCMe
3.context.screenHeight,720,QMGAWdltkPGj7cnS_zIQO,other,REi49Zbb6bzaXgfAP3nzJ
3.context.screenWidth,1280,QMGAWdltkPGj7cnS_zIQO,other,h7URL6Iabe-eM85aLqlqM
3.context.userLang,en-US,QMGAWdltkPGj7cnS_zIQO,other,sC5AMJkHkdiPKhpclnpSN
3.context.utcOffset,5,QMGAWdltkPGj7cnS_zIQO,other,9aB2IKnVCdA4GDgXJE7QA
3.eventFamily,AUTO_TRACKING,QMGAWdltkPGj7cnS_zIQO,other,1WgM1OfbdVlTaG1rLfbiI
3.siteId,0,QMGAWdltkPGj7cnS_zIQO,other,lIiGJZmYMLgRcn8jQw1gr
3.trackable.description,eBay: Secret Question,QMGAWdltkPGj7cnS_zIQO,other,C6wLZaLoRaPJYyvVIqfX8
3.trackable.entityId,2287945,QMGAWdltkPGj7cnS_zIQO,other,bUxT0UT3vMXhUO5yRW8xM
3.trackable.entityType,Page,QMGAWdltkPGj7cnS_zIQO,other,WhAa3X9_y-pGEdOVZc2Ua
3.trackable.instanceId,https://reg.ebay.com/reg/ChangeSecretQuestion?flow=SIGN_IN&ru=https%3A%2F%2Fwww.ebay.com%2F,QMGAWdltkPGj7cnS_zIQO,other,nX6vGIUaxHvd1V0GbV6OM
3.trackable.parentTrackableId,e11a9cf0-7f2d-48d0-9a67-4f46f8f36887,QMGAWdltkPGj7cnS_zIQO,other,h8IvKyvbS9Z38SMSY5mgA
3.trackable.screenId,8979390a-8e9c-4f4a-ba55-05893a473eb5,QMGAWdltkPGj7cnS_zIQO,other,Oe7rXiZv__L_B2rRm_aMa
3.trackable.trackableId,b495a6e2-b52e-4ea9-9d86-d10246ceb268,QMGAWdltkPGj7cnS_zIQO,other,34VyTlNLRu2xLMrg2Q3Zx
adChoice,1,d74cnW13vXYV_XhtfZvmz,other,i7lOVnSs-SzDTQb1wt6oZ
guid,37d500251860a9bd517d451ffffa5465,d74cnW13vXYV_XhtfZvmz,other,wxmO8QnHD43ISrK74wsot
pageId,2481888,d74cnW13vXYV_XhtfZvmz,other,Z-YHJfbVhTNHoAhB0H5u0
puuid,unddgza_sao,d74cnW13vXYV_XhtfZvmz,other,mSm82oFoBaAXSSJDdmpZr
siteId,0,d74cnW13vXYV_XhtfZvmz,other,DYb_y1REIJ0KScfidB6WD
fromGH,true,6kXJefxYg6XT_yiXoJlN_,other,O4mFZUsXhvZbnQSB7Apu5
gbhEnabled,false,6kXJefxYg6XT_yiXoJlN_,other,fWU2FXmuJw-sVxfQfnrM7
pageId,2380057,6kXJefxYg6XT_yiXoJlN_,other,JXpalFQ8d6Lkg4vg9uy01
posTop,504,6kXJefxYg6XT_yiXoJlN_,other,gsxm4w3U2vhgyq4MjDrpo
serviceUrl,https://www.ebay.com/ifh/,6kXJefxYg6XT_yiXoJlN_,other,VbZEscOmts-0lH6t3mm0Z
surveyTitle,Tell us what you think,6kXJefxYg6XT_yiXoJlN_,other,NkMRg1khimHxAgwwWLM5a
ebay.guid,37d500251860a9bd517d451ffffa5465,y9zIomHp5oKXd0yzf0H1j,other,FMCGXpGP05nUBeRdHmbPl
ebay.isProd,true,y9zIomHp5oKXd0yzf0H1j,other,uqEyOgFCNT5fPVUl9AMj8
ebay.pageName,subtleCryptoJs,y9zIomHp5oKXd0yzf0H1j,other,I3QCVc_r-pvt1o4aNyyaK
ebay.pageid,2481888,y9zIomHp5oKXd0yzf0H1j,other,QTZF_DaOu5G8NL9QKbQoJ
ebay.rlogid,t6pbhnmpo%3D9vjdpbhnmpo*hcujh(rbpv6775-1864cc8e1ec-0x2202,y9zIomHp5oKXd0yzf0H1j,other,g7oZCcMkcFuYZ6iAH39lb
logs[0].level,LOG,y9zIomHp5oKXd0yzf0H1j,other,YRzUoDRTqDtDhUkfpYj5y
logs[0].msg,started,y9zIomHp5oKXd0yzf0H1j,other,BLtOYoHFpms4gCbmLQDlE
url,https://devicebind.ebay.com/signin/sub/tt.html?st=1676325478228&f=20000&e=0&pageid=2481888&sig=8e4o8ayw4XixB%2F%2F9R2cAdeyYuxHqoTPJhy1EKBo5N9uDFtN3lT9i4pDeso2wBjpqRCpHHhEkr3gpSzZSTvFEGg%3D%3D&sm=4,y9zIomHp5oKXd0yzf0H1j,other,gXJRFX6TBGsfb_Vb6X6NE
fingerPrintData,ht5%3DAQAAAYQ%252F7%252Bh2AAUzN2Q1MDAyNTE4NjBhOWJkNTE3ZDQ1MWZmZmZhNTQ2NQAA%252FqXuAQ1P3JakMbva8kDGuN9Yx0k*%7Cht5new%3Dfalse%26usid%3D4cc8df711860ac6ea6d85815ffff5efa,AjK7b9w_6zxZ_Hb-DwdA_,other,EAhQyUzT_mnwr5MHhNjbP
sessionId,AQAFAAAAkDDP47IO4+SpD1en+ept561GAsAClXwVj27jj6L1jvRjjpiAlo0JhaYyVAFLRZgPwhy6RlvVbwjeaB1WZdP7FM6L/xT/RQ+QRMHXptkpFPB+7p6gau/x18JtY5AyXDwKojJhf70CnhcEQZ0ENQsW9VZmjxVQmshCL+V0Ub68TsAWlxbhv5sKD2NdJ7PQhsfeug==,AjK7b9w_6zxZ_Hb-DwdA_,other,9Mu03r2_V6yZLAUUFIOX4
events[0].eventFamily,TRKPLT,r4NFGsmGZAArgXtthEcoC,other,uBJdG2fIolcahJS9lejtg
events[0].eventType,VIEWPORT,r4NFGsmGZAArgXtthEcoC,other,Dnro0v9_FB2BoAfA9j_y6
events[0].inputCorrelator,0,r4NFGsmGZAArgXtthEcoC,other,FvY47xICw_2jrMI_oUcwV
events[0].pageId,2481888,r4NFGsmGZAArgXtthEcoC,other,sJAMqhX2fhpKTM142UlH0
events[0].propertySets.trackables[0].boundingBox.height,346,r4NFGsmGZAArgXtthEcoC,other,chRIpbbDmUdkC3cgWYMR0
events[0].propertySets.trackables[0].boundingBox.topLeftX,0,r4NFGsmGZAArgXtthEcoC,other,k_K7VvQOH0eahcvWPeST9
events[0].propertySets.trackables[0].boundingBox.topLeftY,143,r4NFGsmGZAArgXtthEcoC,other,Vqzsdrg1vLyECPyeGpBkP
events[0].propertySets.trackables[0].boundingBox.width,1263,r4NFGsmGZAArgXtthEcoC,other,t8xKOueq0FB0eAlQm1c0d
events[0].propertySets.trackables[0].dwellTime,11201,r4NFGsmGZAArgXtthEcoC,other,a9uuK4weoFiK__phUEsJs
events[0].propertySets.trackables[0].trackable.tid,01GS6CHPFX53N0WQYNM5NX68Z3,r4NFGsmGZAArgXtthEcoC,other,aPjHuD_j7nxIy6f7qApLZ
events[0].propertySets.trackables[1].boundingBox.height,330,r4NFGsmGZAArgXtthEcoC,other,2OSWsymokrKFO2LPRMMig
events[0].propertySets.trackables[1].boundingBox.topLeftX,-2174,r4NFGsmGZAArgXtthEcoC,other,AuReKpDG8YT_3Ekpy96T-
events[0].propertySets.trackables[1].boundingBox.topLeftY,143,r4NFGsmGZAArgXtthEcoC,other,Md0IXLp7arXttg3wGk0x8
