key,value,collectionId,class,entryId
records[0].channel.marketingPartner,,pqTXhFWAqHv88nlfYDB2r,other,mkh6xmiOa6xXUkLy5wQku
records[0].channel.referrerDomain,target.com,pqTXhFWAqHv88nlfYDB2r,other,AjBO8i04CpN0j7ZEJmrtp
records[0].channel.scChannelStack,,pqTXhFWAqHv88nlfYDB2r,other,IJpLuT5XU3TsA4KgklVec
records[0].compliance,,pqTXhFWAqHv88nlfYDB2r,other,53csRkz3oBlwMuJg9JFHL
records[0].components[0].component,WEB-c_web_pagetitle_v01 || Page Title,pqTXhFWAqHv88nlfYDB2r,other,5m-WFM_9v2z-sueGq2jrz
records[0].components[0].componentType,Page Title,pqTXhFWAqHv88nlfYDB2r,other,4XqTyfKrNuF6rRsO75xTv
records[0].components[0].contentType,dynamic,pqTXhFWAqHv88nlfYDB2r,other,TxCUmfixdvCs71I7h89JY
records[0].components[0].name,Page Title,pqTXhFWAqHv88nlfYDB2r,other,B4XvLYeo80Ae3O3kDUmpU
records[0].components[0].position,200,pqTXhFWAqHv88nlfYDB2r,other,k9plDBunIJnx4-d97QMel
records[0].components[1].component,search_intents,pqTXhFWAqHv88nlfYDB2r,other,E0ZKPZPiPIKAAzapsik25
records[0].components[1].name,search_intents,pqTXhFWAqHv88nlfYDB2r,other,817_deUx0_CNbF6ZDi0h8
records[0].components[2].component,WEB-c_web_dvm_slp_v01 || Roundel,pqTXhFWAqHv88nlfYDB2r,other,i6tJhQuLdNFpvwGizZNV3
records[0].components[2].componentType,ROUNDEL,pqTXhFWAqHv88nlfYDB2r,other,8HzBqO_KCmr48kztpsI69
records[0].components[2].contentType,dynamic,pqTXhFWAqHv88nlfYDB2r,other,dxtCqZUgYt6rqk6IlnENy
records[0].components[2].name,Roundel,pqTXhFWAqHv88nlfYDB2r,other,RxYS6QoV3vh7M8eX8oczs
records[0].components[2].position,1000,pqTXhFWAqHv88nlfYDB2r,other,o7LRo6GoeW1ZpuWy2kaM2
records[0].components[3].component,WEB-c_web_productgrid_v01 || Product Grid,pqTXhFWAqHv88nlfYDB2r,other,HshhMqK0RFN89U5AyVcSr
records[0].components[3].componentType,Product Grid,pqTXhFWAqHv88nlfYDB2r,other,2IJ9OcyUrEyz2tYdYSICp
records[0].components[3].contentType,dynamic,pqTXhFWAqHv88nlfYDB2r,other,br6SEgcGsNNAh4z3KAlp3
records[0].components[3].name,Product Grid,pqTXhFWAqHv88nlfYDB2r,other,mMJWeFx5l0RoguWFzeZ6W
records[0].components[3].position,1200,pqTXhFWAqHv88nlfYDB2r,other,90jTT-Bu1EC2eL9kokKwo
records[0].components[4].component,WEB-c_web_slp_recs_v01 || SLP Recommendations,pqTXhFWAqHv88nlfYDB2r,other,-Hhj4ZrBTRLu1kKVgIZCr
records[0].components[4].componentType,Recs SLP,pqTXhFWAqHv88nlfYDB2r,other,x_DtqXGk9JE2TSnkLv3WD
records[0].components[4].contentType,dynamic,pqTXhFWAqHv88nlfYDB2r,other,V79UklJHL1xh1amgU4YOA
records[0].components[4].name,SLP Recommendations,pqTXhFWAqHv88nlfYDB2r,other,FIOGw96pTTguS4S1mPtDz
records[0].components[4].position,1300,pqTXhFWAqHv88nlfYDB2r,other,EHmSftPCl1C1rw9i4Dgoq
records[0].experiments[0].qualifiedContext,0,pqTXhFWAqHv88nlfYDB2r,other,mqyyLpSiw4j3Z4egBNGG_
records[0].experiments[0].qualifiedExperiment,d1e985b9-564f-4dc9-ad60-81e1fe327529,pqTXhFWAqHv88nlfYDB2r,other,JUbYg_cIg4Z4GVStlJDm7
records[0].experiments[0].qualifiedPage,1,pqTXhFWAqHv88nlfYDB2r,other,L8hLg77efg3jBVXOyQTch
records[0].experiments[0].qualifiedTreatment,9260e5c8-6060-4d9e-b79a-2c67a6c51a91,pqTXhFWAqHv88nlfYDB2r,other,VgPOy36LGEto33svFU3Yy
records[0].experiments[1].qualifiedContext,0,pqTXhFWAqHv88nlfYDB2r,other,PS2w3oTxktI0NJU78Fuyl
records[0].experiments[1].qualifiedExperiment,241d4122-e2cd-4165-b38a-3af6f16cf2e0,pqTXhFWAqHv88nlfYDB2r,other,ws12X8KdFCt5S0XDDIyL4
records[0].experiments[1].qualifiedPage,1,pqTXhFWAqHv88nlfYDB2r,other,yK1PzUF7GIgeRL82lZSPk
records[0].experiments[1].qualifiedTreatment,c17420f0-8dec-4e08-9cf7-104897171223,pqTXhFWAqHv88nlfYDB2r,other,ybom8m6PG5jeIRJXJKbMZ
records[0].experiments[2].qualifiedContext,0,pqTXhFWAqHv88nlfYDB2r,other,PRm7KDL1MbPnX_d_UsVAf
records[0].experiments[2].qualifiedExperiment,5818ce7a-de38-4a28-9fe4-cb2ae7096143,pqTXhFWAqHv88nlfYDB2r,other,vjQDjf6p9SSOBtuQe6Pav
records[0].experiments[2].qualifiedPage,1,pqTXhFWAqHv88nlfYDB2r,other,mYuHisd5wBQQYG0PVVzay
records[0].experiments[2].qualifiedTreatment,2d3c9718-996a-4792-938d-47726ed3711a,pqTXhFWAqHv88nlfYDB2r,other,DOUrCIY4KwdOqQWAldY9i
records[0].experiments[3].qualifiedContext,0,pqTXhFWAqHv88nlfYDB2r,other,40b3_KpvNJ2MX5wvm2SV6
records[0].experiments[3].qualifiedExperiment,973b8e0b-43db-4ad8-b77c-7c054331fd37,pqTXhFWAqHv88nlfYDB2r,other,JtsS7Jm_96uhvFZeFdxMH
records[0].experiments[3].qualifiedPage,1,pqTXhFWAqHv88nlfYDB2r,other,xOVQKKdn5xlVvRgLgTORP
records[0].experiments[3].qualifiedTreatment,7f966354-7811-44d3-a34c-fcac2055c50d,pqTXhFWAqHv88nlfYDB2r,other,iMAsCZ72jpB7-e4KR6MDG
records[0].experiments[4].qualifiedContext,0,pqTXhFWAqHv88nlfYDB2r,other,EOhutBuDbi19eHVxPSBap
records[0].experiments[4].qualifiedExperiment,4c511046-d0a0-4412-a205-a5fef70c975c,pqTXhFWAqHv88nlfYDB2r,other,O0iMK4N6UTMI02P7bXqST
records[0].experiments[4].qualifiedPage,1,pqTXhFWAqHv88nlfYDB2r,other,-QuJ0Laa3ysMwy6Rv3kU8
records[0].experiments[4].qualifiedTreatment,26893e06-0d2d-4de9-ab24-fe75ecc67318,pqTXhFWAqHv88nlfYDB2r,other,Xfj8N9ogtzDe1J7vg5tIO
records[0].guest.cookiesDisabled,false,pqTXhFWAqHv88nlfYDB2r,other,Xb6MVfhqXyXQAdm8YYZxj,Xb6MVfhqXyXQAdm8YYZxj
records[0].guest.deviceType,Win32,pqTXhFWAqHv88nlfYDB2r,device_information,RZKSGMgpYCV8dTpCIsZNJ,RZKSGMgpYCV8dTpCIsZNJ
records[0].guest.dnt,false,pqTXhFWAqHv88nlfYDB2r,other,6GoFQflefp13BzWlTWH5G
records[0].guest.eventType,componentload,pqTXhFWAqHv88nlfYDB2r,other,ADEVZ1aX-zAnWdDq2x1Jk
records[0].guest.isBot,false,pqTXhFWAqHv88nlfYDB2r,other,BuMRrbQWBtvD5Ven0Sr61
records[0].guest.loggedInStatus,logged out,pqTXhFWAqHv88nlfYDB2r,other,1Q3wWfIBaSlFomupGbTIT
records[0].guest.screenSize,1920 x 1080,pqTXhFWAqHv88nlfYDB2r,device_information,FofM7prR5G_1zIefQICtr,FofM7prR5G_1zIefQICtr
records[0].guest.session,10329e7818f4901676333141113,pqTXhFWAqHv88nlfYDB2r,other,_e3NQBMdM1csHQAPrhhW_
records[0].guest.subDomain,www,pqTXhFWAqHv88nlfYDB2r,other,RSq95h1zok0bDhrI4eaP6
records[0].guest.systemTime,2023-02-14T04:29:40.164Z,pqTXhFWAqHv88nlfYDB2r,other,wu7W4FAKS9wQ3rg1mgjgb
records[0].guest.targetGuid,,pqTXhFWAqHv88nlfYDB2r,other,R7UYxDN4jlCV5L8-rkjci
records[0].guest.thirdPartyIds,,pqTXhFWAqHv88nlfYDB2r,other,I_UF_LCXGTs7r50VTIjEV
records[0].guest.visitorId,01864D3DBF0F0201B1DEE90D1D64A562,pqTXhFWAqHv88nlfYDB2r,other,f4OW-JaMKCA6z3OAIh_gs
records[0].searchResults.customPlp,false,pqTXhFWAqHv88nlfYDB2r,other,cpp3JgkmwWIRx9m-7NXhy
records[0].searchResults.displayView,standard,pqTXhFWAqHv88nlfYDB2r,other,NCCEb-DQdHnp5z30BHxDM
records[0].searchResults.hasPreselectedFacet,false,pqTXhFWAqHv88nlfYDB2r,other,fKIVvfyOVbi_EoWUeBPj4
records[0].searchResults.newSearch,false,pqTXhFWAqHv88nlfYDB2r,other,AENYfmHQKcWFEzWcaVi8A
records[0].searchResults.nullSearch,false,pqTXhFWAqHv88nlfYDB2r,other,Pn1dch2aulmacZfCNTjtD
records[0].searchResults.refinement,,pqTXhFWAqHv88nlfYDB2r,other,xJpbdXxRSrw8WrxB-kMVJ
records[0].searchResults.scan,false,pqTXhFWAqHv88nlfYDB2r,other,mF-Lfc144PfldGJ8sZu8b
records[0].searchResults.scanError,false,pqTXhFWAqHv88nlfYDB2r,other,7FEXkHu8VYSZ7IzhcGY6O
records[0].searchResults.scanType,,pqTXhFWAqHv88nlfYDB2r,other,UWf4CRlc44vvwjvd2ya_z
records[0].searchResults.search,true,pqTXhFWAqHv88nlfYDB2r,other,B8sKxT_AAaBohXWzV2gUJ
records[0].searchResults.searchAutocorrect,false,pqTXhFWAqHv88nlfYDB2r,other,4Lve78Ub0lq-xSUnQEJV9
records[0].searchResults.searchKeywordMatch,,pqTXhFWAqHv88nlfYDB2r,other,GnX-vEjOA0l5JL7K5WB9W
records[0].searchResults.searchRecovery.nearByStoresBucket,false,pqTXhFWAqHv88nlfYDB2r,other,_LWHwt-iJAWdV_SmgMYt_
records[0].searchResults.searchRecovery.relatedItemsBucket,false,pqTXhFWAqHv88nlfYDB2r,other,laVlnRijBifhlccIUYYQZ
records[0].searchResults.searchRedirect,false,pqTXhFWAqHv88nlfYDB2r,other,U3aUUyol8fbugXV4t0P_j
records[0].searchResults.searchRephrase,false,pqTXhFWAqHv88nlfYDB2r,other,MjD3_SjNutJH3mF0iKbji
records[0].searchResults.searchTerm,,pqTXhFWAqHv88nlfYDB2r,other,t5haZxwj6JiOFcLYhX1yy
records[0].searchResults.searchType,,pqTXhFWAqHv88nlfYDB2r,other,qmQjZ5vO1B17DjrSvc7f2
schema_id,1,pqTXhFWAqHv88nlfYDB2r,other,dstoV7tzgLrr_oSkcq9Zf
client_credential.client_id,ecom-web-1.0.0,WZB0G8l4qE9e5e_UD2vdb,other,Gcr7Zn0RC4dz-Gz6pOkPK
device_info.adblock,false,WZB0G8l4qE9e5e_UD2vdb,other,FbULab7sNm3uexWm2wwsh
device_info.add_behavior,unknown,WZB0G8l4qE9e5e_UD2vdb,other,e0rDcrniV_Rw6EIGFsSLP
device_info.browser_name,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,3QS9OKn3SDZE_0jV3G6mn
device_info.browser_version,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,N-tlNhI3WEbMYrYG2QEk4
device_info.canvas,d82cc1c8a3ad6d5f923c47ca2b314532,WZB0G8l4qE9e5e_UD2vdb,other,rVSq1DmwDnQXOD4H-ZPzy
device_info.color_depth,24,WZB0G8l4qE9e5e_UD2vdb,other,gDEIcuz8Hdn2g-fM9I1an
device_info.cpu_architecture,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,fYXrAfODlw_tE_6PEYXLX
device_info.cpu_class,unknown,WZB0G8l4qE9e5e_UD2vdb,other,nTKoSIV3-aHkwIzZhQ2VT
device_info.device_memory,8,WZB0G8l4qE9e5e_UD2vdb,other,vga_wNPuKuZ8o50QBmWiK
device_info.device_model,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,ZE6LfIF2liCiUfJhvwfPJ
device_info.device_type,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,eGQ3BWdoLlTliO5SQ9gyT
device_info.device_vendor,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,xK1OdtjmWyKDLdE7NyYKp
device_info.do_not_track,unknown,WZB0G8l4qE9e5e_UD2vdb,other,tI1vzNLWE0oSGOSW1Fdsp
device_info.engine_name,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,tEoeC8NeURn67dtMrdddd
device_info.engine_version,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,k4CW7V2tL4qDlU0Yl7JCr
device_info.hardware_concurrency,4,WZB0G8l4qE9e5e_UD2vdb,other,idwXrcnx4LnVg_Y5yGUr_
device_info.has_lied_browser,false,WZB0G8l4qE9e5e_UD2vdb,other,E4agGl99O_sp1XYg3a8tf
device_info.has_lied_languages,false,WZB0G8l4qE9e5e_UD2vdb,other,jfk5iRQypF1Af89xvehz3
device_info.has_lied_os,false,WZB0G8l4qE9e5e_UD2vdb,other,xRUDu0DiSAJziliTP-17G
device_info.has_lied_resolution,false,WZB0G8l4qE9e5e_UD2vdb,other,XO2IdG9ndLSOjEYjzhLa2
device_info.indexed_db,1,WZB0G8l4qE9e5e_UD2vdb,other,SGymDJUfWskwrb6HVm2Te
device_info.language,en-US,WZB0G8l4qE9e5e_UD2vdb,personal_information,OU0j12RNAsifR_3L9l955,OU0j12RNAsifR_3L9l955
device_info.local_storage,1,WZB0G8l4qE9e5e_UD2vdb,other,dtdiDe5Q13pPZL3OiLYb_
device_info.navigator_app_code_name,Mozilla,WZB0G8l4qE9e5e_UD2vdb,device_information,tUiOjZqCl4qRAp9sjWacQ,tUiOjZqCl4qRAp9sjWacQ
device_info.navigator_app_name,Netscape,WZB0G8l4qE9e5e_UD2vdb,other,dnqaUBclhsMITt3vbMbzM
device_info.navigator_cookies_enabled,true,WZB0G8l4qE9e5e_UD2vdb,other,hXe6XU-7emI1IkwgpI7uq
device_info.navigator_java_enabled,false,WZB0G8l4qE9e5e_UD2vdb,other,iUMzY4UMA_ML2gQUJ0MwF
device_info.navigator_platform,Win32,WZB0G8l4qE9e5e_UD2vdb,device_information,dMGmGPdRloq_429wxbiPf,dMGmGPdRloq_429wxbiPf
device_info.navigator_vendor,Google Inc.,WZB0G8l4qE9e5e_UD2vdb,other,6ttREXWewh7ydrxfkSyDy
device_info.navigator_webdriver,false,WZB0G8l4qE9e5e_UD2vdb,other,bOFMGldOxD50vIneExTHs
device_info.open_database,1,WZB0G8l4qE9e5e_UD2vdb,other,pAGKmU-N7y2D9Cu8of0n9
device_info.os_name,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,3_wc2PftfxjK740TR4-SA
device_info.os_version,Unknown,WZB0G8l4qE9e5e_UD2vdb,other,fSNhGDKDYXaBLfKv3vgJ6
device_info.pixel_ratio,unknown,WZB0G8l4qE9e5e_UD2vdb,other,PbVzdydjAKUES-BY-zGYE
device_info.session_storage,1,WZB0G8l4qE9e5e_UD2vdb,other,xi-OW5l-h10xAsB1IA4vc
device_info.tealeaf_id,2EGH9wHGHckSl-2cYrXQQSWL9cb1_zHN,WZB0G8l4qE9e5e_UD2vdb,other,hwnZFslJlGRlufeRdD4Rz
device_info.timezone_offset,300,WZB0G8l4qE9e5e_UD2vdb,location,BuEVulA-r2i9OWOeJ7gb-,BuEVulA-r2i9OWOeJ7gb-
device_info.visitor_id,01864D3DBF0F0201B1DEE90D1D64A562,WZB0G8l4qE9e5e_UD2vdb,other,6_cIe2Ei3isYtgb_MA88k
device_info.webgl,1a38ebe9d34a18a9d7fb2e94e1c4db23,WZB0G8l4qE9e5e_UD2vdb,other,uEE6e_Arxp08kLW1qtQBF
grant_type,refresh_token,WZB0G8l4qE9e5e_UD2vdb,other,ROujDRLYGmo0lTjTsVvQV
records[0].appId,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,UH2bLMqVX91AglUYOb1-7
records[0].b,Chrome 109,ObNvmH2sCq6PQRekCHiML,device_information,xEWJkMal6gHbHtKm0DMtR,xEWJkMal6gHbHtKm0DMtR
records[0].d,desktop,ObNvmH2sCq6PQRekCHiML,device_information,wF90r6mC9s1PcBwsudH6d,wF90r6mC9s1PcBwsudH6d
records[0].metrics[0].i,search.lcp,ObNvmH2sCq6PQRekCHiML,other,AmuF_XnfdHmrzVFD67WXr
records[0].metrics[0].p,1937,ObNvmH2sCq6PQRekCHiML,other,7_qTNyuaURgpiH1pWNpp3
records[0].metrics[1].client.user.id,01864D3DBF0F0201B1DEE90D1D64A562,ObNvmH2sCq6PQRekCHiML,other,8uFtPXoqeTrhn7Cxnd97e
records[0].metrics[1].e,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,gIz8XPf9lm1-7roTYQeaY
records[0].metrics[1].error.message,Tokens expired! Call to refresh tokens is being made. queryName: @web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,OCcfST5YR2Vqiz0toA541
records[0].metrics[1].event.action,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,suPFv64IwCpY6r7wh3Lyu
records[0].metrics[1].labels.application,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,rIgAygKq98MuwyjqIjZXE
records[0].metrics[1].labels.blossom_id,ci13278081,ObNvmH2sCq6PQRekCHiML,other,szORb-H-zO9cgMmX1L-sg
records[0].metrics[1].labels.cluster,prod,ObNvmH2sCq6PQRekCHiML,other,J24lTf-UnlSgW52q7NTLX
records[0].metrics[1].log_destination,pipeline3,ObNvmH2sCq6PQRekCHiML,other,ZbMXaCZcjwBBJZ5p7mJ7a
records[0].metrics[1].m,,ObNvmH2sCq6PQRekCHiML,other,UggCxngw24c0Wfl6k3qcZ
records[0].metrics[1].tgt.custom.text.1,@web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,0jFmN4iEdLBoXo0sb38M1
records[0].metrics[1].tgt.geo.zip_code,07307,ObNvmH2sCq6PQRekCHiML,location,zl5MflzAUGJy2E0RClPzj,zl5MflzAUGJy2E0RClPzj
records[0].metrics[1].url.domain,https://www.target.com,ObNvmH2sCq6PQRekCHiML,other,nhNwzwRZKC8DnKhUwFMoC
records[0].metrics[1].url.path,/s?searchTerm=shirt,ObNvmH2sCq6PQRekCHiML,other,dbIxASppdD4ukoq4XlnQE
records[0].metrics[2].client.user.id,01864D3DBF0F0201B1DEE90D1D64A562,ObNvmH2sCq6PQRekCHiML,other,SeUpCadAVDzNGcvjd6vAm
records[0].metrics[2].e,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,HCzLARAJ0He-ReIzZlBG3
records[0].metrics[2].error.message,Tokens expired! Call to refresh tokens is being made. queryName: @web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,0azYMZMK-b8Eu706NWOK0
records[0].metrics[2].event.action,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,kNlhaWZUEXEnvU3V2na2L
records[0].metrics[2].labels.application,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,pu8POFVkeRDVatBkPX0ty
records[0].metrics[2].labels.blossom_id,ci13278081,ObNvmH2sCq6PQRekCHiML,other,D1dg8oixbfWIPlFVH-HED
records[0].metrics[2].labels.cluster,prod,ObNvmH2sCq6PQRekCHiML,other,SP9U1ISv97cVlgQg1AtHM
records[0].metrics[2].log_destination,pipeline3,ObNvmH2sCq6PQRekCHiML,other,mYQoViDoUZKLKxpMxjLlI
records[0].metrics[2].m,,ObNvmH2sCq6PQRekCHiML,other,2RZdeZ9qIoJojWTvmG-TD
records[0].metrics[2].tgt.custom.text.1,@web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,HNmZMmr8QLi8ZaDKhnJ9-
records[0].metrics[2].tgt.geo.zip_code,07307,ObNvmH2sCq6PQRekCHiML,location,QsTa_A645RqfxdcG3nrSb,QsTa_A645RqfxdcG3nrSb
records[0].metrics[2].url.domain,https://www.target.com,ObNvmH2sCq6PQRekCHiML,other,IRHs2TGcqxVTdKvwxk46t
records[0].metrics[2].url.path,/s?searchTerm=shirt,ObNvmH2sCq6PQRekCHiML,other,nZrv2S2A6nmgB-75z8QfJ
records[0].metrics[3].client.user.id,01864D3DBF0F0201B1DEE90D1D64A562,ObNvmH2sCq6PQRekCHiML,other,y10-XnqpGgSFLyRZtMsE2
records[0].metrics[3].e,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,_YH6n7fcBQo1tUEqCVsUZ
records[0].metrics[3].error.message,Tokens expired! Call to refresh tokens is being made. queryName: @web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,zvuWDpzW_DzzaJ-7O9nq-
records[0].metrics[3].event.action,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,tl7fts1RuD5KYqW6YI3ee
records[0].metrics[3].labels.application,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,7_6jgpJYu0rx8nyQe_2ye
records[0].metrics[3].labels.blossom_id,ci13278081,ObNvmH2sCq6PQRekCHiML,other,r8iuQWG1P1DPRdH5J2S8t
records[0].metrics[3].labels.cluster,prod,ObNvmH2sCq6PQRekCHiML,other,7SVgZbzV7ocGZckcstUzm
records[0].metrics[3].log_destination,pipeline3,ObNvmH2sCq6PQRekCHiML,other,1BRFYfHEH_Jvei5pFj5bg
records[0].metrics[3].m,,ObNvmH2sCq6PQRekCHiML,other,FPNPhHJagXpQxetghuXe1
records[0].metrics[3].tgt.custom.text.1,@web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,q4TWy6cs4uGI_GbACvhsw
records[0].metrics[3].tgt.geo.zip_code,07307,ObNvmH2sCq6PQRekCHiML,location,6VanHMZmRRzevw1oEK5jY,6VanHMZmRRzevw1oEK5jY
records[0].metrics[3].url.domain,https://www.target.com,ObNvmH2sCq6PQRekCHiML,other,D8QfPqVBI-LWeYj025sZd
records[0].metrics[3].url.path,/s?searchTerm=shirt,ObNvmH2sCq6PQRekCHiML,other,L0N5PwX9fXKzFt8g9njHl
records[0].metrics[4].client.user.id,01864D3DBF0F0201B1DEE90D1D64A562,ObNvmH2sCq6PQRekCHiML,other,6meJtFmGcD1eI8Uxswxjl
records[0].metrics[4].e,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,EF7aumALNEtA32yeImHCh
records[0].metrics[4].error.message,Tokens expired! Call to refresh tokens is being made. queryName: @web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,5JLUXtSa5jfbrbwpAbr3z
records[0].metrics[4].event.action,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,_dFItDnPlygRrlN75I1HC
records[0].metrics[4].labels.application,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,NvgbCCGk1qCKAfc92XL9U
records[0].metrics[4].labels.blossom_id,ci13278081,ObNvmH2sCq6PQRekCHiML,other,MwtpUC10aasOiBKp_LzKP
records[0].metrics[4].labels.cluster,prod,ObNvmH2sCq6PQRekCHiML,other,UGpi0aVGsmeUpnfAccCuJ
records[0].metrics[4].log_destination,pipeline3,ObNvmH2sCq6PQRekCHiML,other,1ymlSNtdLgNvubip0yGO3
records[0].metrics[4].m,,ObNvmH2sCq6PQRekCHiML,other,XCbjSK-t81TiNNeA4oYUj
records[0].metrics[4].tgt.custom.text.1,@web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,NHgc6ynZFhS2URWI4rVyr
records[0].metrics[4].tgt.geo.zip_code,07307,ObNvmH2sCq6PQRekCHiML,location,8ArJGjeTBvkXVSKqmYWDQ,8ArJGjeTBvkXVSKqmYWDQ
records[0].metrics[4].url.domain,https://www.target.com,ObNvmH2sCq6PQRekCHiML,other,yFYpsTWFzOlKI6h3gjpS5
records[0].metrics[4].url.path,/s?searchTerm=shirt,ObNvmH2sCq6PQRekCHiML,other,-vlW9xR5WbaAyJd-rDUIt
records[0].metrics[5].client.user.id,01864D3DBF0F0201B1DEE90D1D64A562,ObNvmH2sCq6PQRekCHiML,other,qDAMukKdRj26XSmWN6RjC
records[0].metrics[5].e,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,tTE2aiqxd_XtvzASKUKsX
records[0].metrics[5].error.message,Tokens expired! Call to refresh tokens is being made. queryName: @web/domain-guest/get-guest,ObNvmH2sCq6PQRekCHiML,other,z65GeqhUWxckSGuSYph9L
records[0].metrics[5].event.action,search.QUERY_AUTH_TOKENS_EXPIRED,ObNvmH2sCq6PQRekCHiML,other,eB8DBV6lQWVlXvf_XnPkY
records[0].metrics[5].labels.application,top-of-funnel,ObNvmH2sCq6PQRekCHiML,other,YI0Ue8kO5nTd2f2ZtqqeK
records[0].metrics[5].labels.blossom_id,ci13278081,ObNvmH2sCq6PQRekCHiML,other,FhTww8fQl7ArM2YD7Gp18
records[0].metrics[5].labels.cluster,prod,ObNvmH2sCq6PQRekCHiML,other,TEEwu_20siicHih7_xnZY
records[0].metrics[5].log_destination,pipeline3,ObNvmH2sCq6PQRekCHiML,other,yPt7DO-G1qrQIB_UTP9zD
