key,value,collectionId,class,entryId
events[0].latencyActionTicked.tickName,vc,eYqQQCLTmsLvrc1J3VgJm,other,SrAX-JLFWUEdhYnLPWXDH
events[1].context.lastActivityMs,7833762,eYqQQCLTmsLvrc1J3VgJm,other,kiM4uSt0u565ip3wwEFN9
events[1].eventTimeMs,1676138711885,eYqQQCLTmsLvrc1J3VgJm,other,Y7K3qu3YoYXVb4CDMSXg8
events[1].foregroundHeartbeat.clientDocumentNonce,OH1iXYtRiNmmTlSn,eYqQQCLTmsLvrc1J3VgJm,other,qoknaZFlBwLB89QxN40kd
events[1].foregroundHeartbeat.firstActivityMs,-1,eYqQQCLTmsLvrc1J3VgJm,other,ou1YLqvITcTo5itdhXZe_
events[1].foregroundHeartbeat.index,19,eYqQQCLTmsLvrc1J3VgJm,other,IYLSHUxy5gPj_e1gK8DPg
events[1].foregroundHeartbeat.lastEventDeltaMs,-1,eYqQQCLTmsLvrc1J3VgJm,other,3JGZ9XAZzyjORCtKmPj8E
events[1].foregroundHeartbeat.trigger,FOREGROUND_HEARTBEAT_TRIGGER_ON_FOREGROUND,eYqQQCLTmsLvrc1J3VgJm,other,ul3jXYd8y8AdCi_10jLNy
events[2].context.lastActivityMs,7834057,eYqQQCLTmsLvrc1J3VgJm,other,KgnHOfqlTcQK5pVoNW0lu
events[2].eventTimeMs,1676138712180,eYqQQCLTmsLvrc1J3VgJm,other,NyeHQqHXBUowNCEKPY7j8
events[2].visualElementShown.csn,jwAG5iaNz8fQlXIv,eYqQQCLTmsLvrc1J3VgJm,other,WvlbplLSFG_rJh3X0fxey
events[2].visualElementShown.eventType,1,eYqQQCLTmsLvrc1J3VgJm,other,q2toNx1L8H67y0eL7nB39
events[2].visualElementShown.ve.trackingParams,CGkQ8KgHGAAiEwiF-fuH8o39AhWt9cEKHW_DCF0=,eYqQQCLTmsLvrc1J3VgJm,other,xYwdY7KuJKEyOUWJbavNw
events[3].context.lastActivityMs,7834057,eYqQQCLTmsLvrc1J3VgJm,other,-SCqUzhdSSZXJLUVWZ6Zh
events[3].eventTimeMs,1676138712180,eYqQQCLTmsLvrc1J3VgJm,other,J-yVdErJSQBKYFybXAFbV
events[3].visualElementShown.csn,jwAG5iaNz8fQlXIv,eYqQQCLTmsLvrc1J3VgJm,other,sKO_WJhgjezFy1Isp7Bjn
events[3].visualElementShown.eventType,1,eYqQQCLTmsLvrc1J3VgJm,other,NyGGUvSfl57AQvOd7UiAB
events[3].visualElementShown.ve.trackingParams,CGcQnIEJGAEiEwiF-fuH8o39AhWt9cEKHW_DCF0=,eYqQQCLTmsLvrc1J3VgJm,other,CTtWkuJJBN_FIFiG0mMEH
events[4].context.lastActivityMs,7834057,eYqQQCLTmsLvrc1J3VgJm,other,zB5YqmX6i6M7CS9gkCIR0
events[4].eventTimeMs,1676138712180,eYqQQCLTmsLvrc1J3VgJm,other,kOIjpfl3sHlfkP623fhCY
events[4].visualElementShown.csn,jwAG5iaNz8fQlXIv,eYqQQCLTmsLvrc1J3VgJm,other,yUu5hINUuFMUC326mh2bY
events[4].visualElementShown.eventType,1,eYqQQCLTmsLvrc1J3VgJm,other,NPuAMfF_Y4YvjO0iFxiFp
events[4].visualElementShown.ve.trackingParams,CGYQ8qgHGAIiEwiF-fuH8o39AhWt9cEKHW_DCF0=,eYqQQCLTmsLvrc1J3VgJm,other,LIrtdalQUwlLxZs8rS6jA
events[5].context.lastActivityMs,7834057,eYqQQCLTmsLvrc1J3VgJm,other,UBWeMo61jbQS_Y9Od3cK0
events[5].eventTimeMs,1676138712180,eYqQQCLTmsLvrc1J3VgJm,other,ra5aVGNZrYS4iZWugqCBf
events[5].visualElementShown.csn,jwAG5iaNz8fQlXIv,eYqQQCLTmsLvrc1J3VgJm,other,KUPpIf1vXjuXrDkC8YCek
events[5].visualElementShown.eventType,1,eYqQQCLTmsLvrc1J3VgJm,other,yB8Vqxn--4SAPsV0jZjDT
events[5].visualElementShown.ve.trackingParams,CGUQtSwYAyITCIX5-4fyjf0CFa31wQodb8MIXQ==,eYqQQCLTmsLvrc1J3VgJm,other,rJHY_XRSFaQpIz6XKAgL-
serializedClientEventId.clientCounter,17681,eYqQQCLTmsLvrc1J3VgJm,other,X9NVXG4UebudSgNag9M-e
serializedClientEventId.serializedEventId,lcLnY-bxBaWLhwa-gqPoBQ,eYqQQCLTmsLvrc1J3VgJm,other,vtXQIGiQ0_9RBv46spARL
context.client.browserName,Chrome,04p8T9BeHvDO1oDKI9PTd,other,aK_TXjHMjvSyjFbYeT4sB
context.client.browserVersion,109.0.0.0,04p8T9BeHvDO1oDKI9PTd,other,k5Nw1rozOhj3Lvjgeb1dW
context.client.clientName,1,04p8T9BeHvDO1oDKI9PTd,other,sm2061cvPhjNuPSHQXC25
context.client.clientVersion,2.20230206.06.00,04p8T9BeHvDO1oDKI9PTd,other,8hi_9c2k5JjfyYThURY88
context.client.configInfo.appInstallData,CJWFn58GEP7urgUQ5aD-EhC4i64FELac_hIQouyuBRDi1K4FEIz5rgUQieiuBRDM9a4FELjUrgUQ-6P-EhCC3a4FEI_7rgUQlPiuBRCH3a4FEOf3rgUQ2umuBRCKgK8FEJnqrgUQzN-uBRDh9q4FENio_hIQyaX-EhCR-PwS,04p8T9BeHvDO1oDKI9PTd,other,iMdQ3tXmIECCQKJhkkiz3
context.client.connectionType,CONN_CELLULAR_4G,04p8T9BeHvDO1oDKI9PTd,other,d-8h1McgXVirxmCBgnrty
context.client.deviceMake,apple,04p8T9BeHvDO1oDKI9PTd,device_information,ZJH1cbKugBT8uzuDhWx1z,ZJH1cbKugBT8uzuDhWx1z
context.client.gl,US,04p8T9BeHvDO1oDKI9PTd,personal_information,FOYxU6pWAcLLLYLb6LPrC,FOYxU6pWAcLLLYLb6LPrC
context.client.hl,en,04p8T9BeHvDO1oDKI9PTd,personal_information,Oevj1GyeI_NKfPVOaYkrS,Oevj1GyeI_NKfPVOaYkrS
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_BROWSER,04p8T9BeHvDO1oDKI9PTd,other,aZ_Fn9af6oO1q1WnhlkpF
context.client.memoryTotalKbytes,8000000,04p8T9BeHvDO1oDKI9PTd,device_information,ToCCRv5M-tbd__sJLyJfv,ToCCRv5M-tbd__sJLyJfv
context.client.osName,Macintosh,04p8T9BeHvDO1oDKI9PTd,device_information,acmIHsc6T3uSCt2Q3OVfb,acmIHsc6T3uSCt2Q3OVfb
context.client.osVersion,10_15_7,04p8T9BeHvDO1oDKI9PTd,device_information,BH6leWIpQql__mwWkHoOx,BH6leWIpQql__mwWkHoOx
context.client.platform,DESKTOP,04p8T9BeHvDO1oDKI9PTd,device_information,ivhgPQwSr9ghRLX58TE6h,ivhgPQwSr9ghRLX58TE6h
context.client.screenDensityFloat,2,04p8T9BeHvDO1oDKI9PTd,other,SiHptzYs4yZDB0lI9sV-d
events[0].context.lastActivityMs,48181,04p8T9BeHvDO1oDKI9PTd,other,Uh4P7PLPd6EcdXVVo96tj
events[0].eventTimeMs,1676138760373,04p8T9BeHvDO1oDKI9PTd,other,RrSSm3Bl_Qs_PzPV0SBOj
events[0].foregroundHeartbeat.clientDocumentNonce,OH1iXYtRiNmmTlSn,04p8T9BeHvDO1oDKI9PTd,other,pqgKuNQqA_NshM-I_AKEB
events[0].foregroundHeartbeat.firstActivityMs,-1,04p8T9BeHvDO1oDKI9PTd,other,ADL7-4q5jJSnlKf6ejOK7
events[0].foregroundHeartbeat.index,21,04p8T9BeHvDO1oDKI9PTd,other,7LIhvh3PC1O51XMGOm7ZC
events[0].foregroundHeartbeat.lastEventDeltaMs,28000,04p8T9BeHvDO1oDKI9PTd,other,E142XSZ9oGpmbdKxA8nXJ
events[0].foregroundHeartbeat.trigger,FOREGROUND_HEARTBEAT_TRIGGER_ON_INTERVAL,04p8T9BeHvDO1oDKI9PTd,other,FgilLA56lQM66HRjlEbNf
serializedClientEventId.clientCounter,17683,04p8T9BeHvDO1oDKI9PTd,other,l9pipIoItoYMuVuHxu07r
serializedClientEventId.serializedEventId,lcLnY-bxBaWLhwa-gqPoBQ,04p8T9BeHvDO1oDKI9PTd,other,oyyYWGYbeeBZR3J0mmVby
context.client.browserName,Chrome,RTruJ32NrspvEs_cpRHpz,other,KJAk5nyKVnl1-hpexnW0O
context.client.browserVersion,109.0.0.0,RTruJ32NrspvEs_cpRHpz,other,iKSSCsYJm98fu35oL26VW
context.client.clientName,1,RTruJ32NrspvEs_cpRHpz,other,w1REFq5XvNH_EXJzEI_a9
context.client.clientVersion,2.20230206.06.00,RTruJ32NrspvEs_cpRHpz,other,VOIAG1PxwATdAWZS7qWVU
context.client.configInfo.appInstallData,CNPKlZ8GEIqArwUQ2umuBRC41K4FEP7urgUQtpz-EhDM9a4FEOWg_hIQ-6P-EhCC3a4FEIfdrgUQ5_euBRC4i64FEJT4rgUQtuCuBRCP-64FEKLsrgUQmequBRDM364FEOLUrgUQieiuBRCM-a4FEMml_hIQ4fauBRCR-PwS,RTruJ32NrspvEs_cpRHpz,other,34iGMEphBGicSUAYlyJJA
context.client.connectionType,CONN_CELLULAR_4G,RTruJ32NrspvEs_cpRHpz,other,Cg5U02HhYsLL4Pi5_l3xL
context.client.deviceMake,apple,RTruJ32NrspvEs_cpRHpz,device_information,LHyRyIfBwRChjXCWTwoqw,LHyRyIfBwRChjXCWTwoqw
context.client.gl,US,RTruJ32NrspvEs_cpRHpz,personal_information,BuEKM5MefKdR8cXeH5z0Z,BuEKM5MefKdR8cXeH5z0Z
context.client.hl,en,RTruJ32NrspvEs_cpRHpz,personal_information,nHOcQ7dN1r0auEVmn82lv,nHOcQ7dN1r0auEVmn82lv
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_BROWSER,RTruJ32NrspvEs_cpRHpz,other,7Vtz2ZEjk7VPWEGblGwSl
context.client.memoryTotalKbytes,8000000,RTruJ32NrspvEs_cpRHpz,device_information,TWwGfdF5RAePqwqT9MrVN,TWwGfdF5RAePqwqT9MrVN
context.client.osName,Macintosh,RTruJ32NrspvEs_cpRHpz,device_information,n1PA_C2VF0SXL_sQqKsbq,n1PA_C2VF0SXL_sQqKsbq
context.client.osVersion,10_15_7,RTruJ32NrspvEs_cpRHpz,device_information,Nje4Qfyfbe2rgJM7aSsHk,Nje4Qfyfbe2rgJM7aSsHk
context.client.platform,DESKTOP,RTruJ32NrspvEs_cpRHpz,device_information,LJoJ1vh512DGjTeLBBS9d,LJoJ1vh512DGjTeLBBS9d
context.client.screenDensityFloat,2,RTruJ32NrspvEs_cpRHpz,other,SnVZTqXGPVXpUvMUQYZhu
events[0].context.lastActivityMs,21787341,RTruJ32NrspvEs_cpRHpz,other,D-m3wgete_uHDBzVEuJo9
events[0].eventTimeMs,1676021381481,RTruJ32NrspvEs_cpRHpz,other,cUcC78Q7f0lCBQ081jc8s
events[0].idbTransactionEnded.connectionHasUnknownAbortedTransaction,false,RTruJ32NrspvEs_cpRHpz,other,iBnAfVpZeLKxy0sqboKpo
events[0].idbTransactionEnded.duration,24,RTruJ32NrspvEs_cpRHpz,other,JwlVH6IWo6AnqoNq8HLfr
events[0].idbTransactionEnded.isSuccessful,true,RTruJ32NrspvEs_cpRHpz,other,3pd6DLPffBDCl4sn6chn1
events[0].idbTransactionEnded.objectStoreNames,LogsRequestsStore,RTruJ32NrspvEs_cpRHpz,other,_c3AKma02k9oA_DYgobu2
events[0].idbTransactionEnded.tag,IDB_TRANSACTION_TAG_UNKNOWN,RTruJ32NrspvEs_cpRHpz,other,O5edK3FrX9FgKsS_YVu2k
events[0].idbTransactionEnded.tryCount,1,RTruJ32NrspvEs_cpRHpz,other,1p-IHM8vStPY9nZOuPxPO
serializedClientEventId.clientCounter,1638,RTruJ32NrspvEs_cpRHpz,other,f8FaXbzNGzTqRpcJai2ID
serializedClientEventId.serializedEventId,U2XlY7G8C8m6hgbG_aCYDg,RTruJ32NrspvEs_cpRHpz,other,AYsJUw0PRAux_GAiTUO36
context.client.browserName,Chrome,ToDys026H-ynHQ6Jb0xud,other,fWFG3Rs5pU3gZ9vMW94F2
context.client.browserVersion,109.0.0.0,ToDys026H-ynHQ6Jb0xud,other,63qrNpmdkGytYm-4pF0_K
context.client.clientName,1,ToDys026H-ynHQ6Jb0xud,other,9tuRDcmLrNndrcuG4Nj3R
context.client.clientVersion,2.20230206.06.00,ToDys026H-ynHQ6Jb0xud,other,KgD_HF_5KWV3ghBkZ89iz
context.client.configInfo.appInstallData,CNPKlZ8GEIqArwUQ2umuBRC41K4FEP7urgUQtpz-EhDM9a4FEOWg_hIQ-6P-EhCC3a4FEIfdrgUQ5_euBRC4i64FEJT4rgUQtuCuBRCP-64FEKLsrgUQmequBRDM364FEOLUrgUQieiuBRCM-a4FEMml_hIQ4fauBRCR-PwS,ToDys026H-ynHQ6Jb0xud,other,ZedvOjrbR6Anf1OV1M8IH
context.client.connectionType,CONN_CELLULAR_4G,ToDys026H-ynHQ6Jb0xud,other,tS38tMWLfHV61-XcmRvcJ
context.client.deviceMake,apple,ToDys026H-ynHQ6Jb0xud,device_information,W-HW7k3TGJubewLhlD7da,W-HW7k3TGJubewLhlD7da
context.client.gl,US,ToDys026H-ynHQ6Jb0xud,personal_information,FKUja_NWkS1h5y5DGxohZ,FKUja_NWkS1h5y5DGxohZ
context.client.hl,en,ToDys026H-ynHQ6Jb0xud,personal_information,yUacMn_wa-4mfDmi_9Za0,yUacMn_wa-4mfDmi_9Za0
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_BROWSER,ToDys026H-ynHQ6Jb0xud,other,wdPRiHFYNIS7htz4TXgah
context.client.memoryTotalKbytes,8000000,ToDys026H-ynHQ6Jb0xud,device_information,wjSQnCAD5v2JehfaXH_y_,wjSQnCAD5v2JehfaXH_y_
context.client.osName,Macintosh,ToDys026H-ynHQ6Jb0xud,device_information,OuqgRT7oga3qHdaRAhy1R,OuqgRT7oga3qHdaRAhy1R
context.client.osVersion,10_15_7,ToDys026H-ynHQ6Jb0xud,device_information,lg9uguCyF1ysVqwu9WN1E,lg9uguCyF1ysVqwu9WN1E
context.client.platform,DESKTOP,ToDys026H-ynHQ6Jb0xud,device_information,thbFW5b3nXZHqPC-ToGm8,thbFW5b3nXZHqPC-ToGm8
context.client.screenDensityFloat,2,ToDys026H-ynHQ6Jb0xud,other,h9r8hNN01eUbOOXJ8ZPF-
events[0].context.lastActivityMs,21799255,ToDys026H-ynHQ6Jb0xud,other,qeUfcvQFu6TqbwoxCORRo
events[0].eventTimeMs,1676021393394,ToDys026H-ynHQ6Jb0xud,other,ozCqPLiDuqffqTWAgk7Di
events[0].idbTransactionEnded.connectionHasUnknownAbortedTransaction,false,ToDys026H-ynHQ6Jb0xud,other,IVFNSYp8KdfHd91-p7qTw
events[0].idbTransactionEnded.duration,23,ToDys026H-ynHQ6Jb0xud,other,cu8H7iwp-IecWTzKypvHQ
events[0].idbTransactionEnded.isSuccessful,true,ToDys026H-ynHQ6Jb0xud,other,_BVDOR7rdjeEVbReE_Z3s
events[0].idbTransactionEnded.objectStoreNames,LogsRequestsStore,ToDys026H-ynHQ6Jb0xud,other,MU37qRJ4UiFaxjMe9JhOV
events[0].idbTransactionEnded.tag,IDB_TRANSACTION_TAG_UNKNOWN,ToDys026H-ynHQ6Jb0xud,other,HlSzgUhr5KyNdVZjim142
events[0].idbTransactionEnded.tryCount,1,ToDys026H-ynHQ6Jb0xud,other,hYgIWYzy0cUl4sT8wj2uZ
serializedClientEventId.clientCounter,1639,ToDys026H-ynHQ6Jb0xud,other,i4lF_Etrh0haxjA--0gxX
serializedClientEventId.serializedEventId,U2XlY7G8C8m6hgbG_aCYDg,ToDys026H-ynHQ6Jb0xud,other,fiK5sioe8Wg9tfIB6inFm
context.client.browserName,Chrome,2MgfuhTK1QN36l6BpFuRh,other,uqmcplAMg9KSbp3LOq3JG
context.client.browserVersion,109.0.0.0,2MgfuhTK1QN36l6BpFuRh,other,h-z7grwGeG5dQHOuTng49
context.client.clientName,1,2MgfuhTK1QN36l6BpFuRh,other,g2dZ9zXKCS0feYym387FF
context.client.clientVersion,2.20230206.06.00,2MgfuhTK1QN36l6BpFuRh,other,x1CJt36ycFG8xDS5UxuPL
context.client.configInfo.appInstallData,CNPKlZ8GEIqArwUQ2umuBRC41K4FEP7urgUQtpz-EhDM9a4FEOWg_hIQ-6P-EhCC3a4FEIfdrgUQ5_euBRC4i64FEJT4rgUQtuCuBRCP-64FEKLsrgUQmequBRDM364FEOLUrgUQieiuBRCM-a4FEMml_hIQ4fauBRCR-PwS,2MgfuhTK1QN36l6BpFuRh,other,-SXjPRwPHAtKhFvwfJIN5
context.client.connectionType,CONN_CELLULAR_4G,2MgfuhTK1QN36l6BpFuRh,other,xnCyTJbyY7QEQJ8K-ElFw
context.client.deviceMake,apple,2MgfuhTK1QN36l6BpFuRh,device_information,vrpDvZgkmVJxmpn6-v3j7,vrpDvZgkmVJxmpn6-v3j7
context.client.gl,US,2MgfuhTK1QN36l6BpFuRh,personal_information,SDk0MTaF_L4kzp6IJF6j4,SDk0MTaF_L4kzp6IJF6j4
context.client.hl,en,2MgfuhTK1QN36l6BpFuRh,personal_information,Y5CQ2f-bqzBRjjwpIyApq,Y5CQ2f-bqzBRjjwpIyApq
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_BROWSER,2MgfuhTK1QN36l6BpFuRh,other,bJnJ8iMNGZkc2RBc9zB1j
context.client.memoryTotalKbytes,8000000,2MgfuhTK1QN36l6BpFuRh,device_information,_hbUoyyYOzzeyJU0Qgdha,_hbUoyyYOzzeyJU0Qgdha
context.client.osName,Macintosh,2MgfuhTK1QN36l6BpFuRh,device_information,Sa1EcWqc4jIOofnHgP735,Sa1EcWqc4jIOofnHgP735
context.client.osVersion,10_15_7,2MgfuhTK1QN36l6BpFuRh,device_information,1eUyPkRcyDlo5IbYa2uqx,1eUyPkRcyDlo5IbYa2uqx
context.client.platform,DESKTOP,2MgfuhTK1QN36l6BpFuRh,device_information,_wirzDyk-El9xfbNhpfwf,_wirzDyk-El9xfbNhpfwf
context.client.screenDensityFloat,2,2MgfuhTK1QN36l6BpFuRh,other,CjvoVCeirEyYYMWpRkVK8
events[0].context.lastActivityMs,96910396,2MgfuhTK1QN36l6BpFuRh,other,ZHDqHqmAE2pPTSWPQZn35
events[0].eventTimeMs,1676046171763,2MgfuhTK1QN36l6BpFuRh,other,J7z2Mj-CbXM_HJiDVx5uM
events[0].foregroundHeartbeat.clientDocumentNonce,tQ-MJKt1lLJFYCVV,2MgfuhTK1QN36l6BpFuRh,other,VNAhwJIButxwKTnm6182i
events[0].foregroundHeartbeat.firstActivityMs,-1,2MgfuhTK1QN36l6BpFuRh,other,eFS5TdbXJhU1E2VkBFxHb
events[0].foregroundHeartbeat.index,77,2MgfuhTK1QN36l6BpFuRh,other,IDz2BkHXXAxP3pfNluLne
events[0].foregroundHeartbeat.lastEventDeltaMs,-1,2MgfuhTK1QN36l6BpFuRh,other,0If-Wse_Shhswha7VGpAv
events[0].foregroundHeartbeat.trigger,FOREGROUND_HEARTBEAT_TRIGGER_ON_FOREGROUND,2MgfuhTK1QN36l6BpFuRh,other,8IAO1GJG76PTHCRB66c6U
events[1].context.lastActivityMs,1571,2MgfuhTK1QN36l6BpFuRh,other,M1msYfChQ9RObv62DtjWW
events[1].eventTimeMs,1676046174861,2MgfuhTK1QN36l6BpFuRh,other,J-DwsS6dyxetzS78bM0g8
events[1].foregroundHeartbeat.clientDocumentNonce,tQ-MJKt1lLJFYCVV,2MgfuhTK1QN36l6BpFuRh,other,9jo8sdcNyId7keo3ApX8D
events[1].foregroundHeartbeat.firstActivityMs,1570,2MgfuhTK1QN36l6BpFuRh,other,GiIKlkkaDpsirj3BCPE73
events[1].foregroundHeartbeat.index,78,2MgfuhTK1QN36l6BpFuRh,other,PtTOmTpQCPEuRYDdy-Hrs
events[1].foregroundHeartbeat.lastEventDeltaMs,3097,2MgfuhTK1QN36l6BpFuRh,other,RNx_ME6HfLFXK-zXpgfQg
events[1].foregroundHeartbeat.trigger,FOREGROUND_HEARTBEAT_TRIGGER_ON_INTERVAL,2MgfuhTK1QN36l6BpFuRh,other,xZZurbc8lL0BInFEz3ZFq
serializedClientEventId.clientCounter,1643,2MgfuhTK1QN36l6BpFuRh,other,LqFiMHW3PRexRbfv4IWcg
serializedClientEventId.serializedEventId,U2XlY7G8C8m6hgbG_aCYDg,2MgfuhTK1QN36l6BpFuRh,other,pFSA63666kWTmIqaVa1Q-
context.client.browserName,Chrome,v_XshaKmEjiRkryNqN3Em,other,bIZ74WgIuyqX_AazD5vUH
context.client.browserVersion,109.0.0.0,v_XshaKmEjiRkryNqN3Em,other,UULBMmQ40Jc2Hhz8mBu8m
context.client.clientName,1,v_XshaKmEjiRkryNqN3Em,other,tv5SxCouQ8rJyVbBzTNsS
context.client.clientVersion,2.20230206.06.00,v_XshaKmEjiRkryNqN3Em,other,FPg7sHNLyzBJYpebN-aJZ
context.client.configInfo.appInstallData,CNPKlZ8GEIqArwUQ2umuBRC41K4FEP7urgUQtpz-EhDM9a4FEOWg_hIQ-6P-EhCC3a4FEIfdrgUQ5_euBRC4i64FEJT4rgUQtuCuBRCP-64FEKLsrgUQmequBRDM364FEOLUrgUQieiuBRCM-a4FEMml_hIQ4fauBRCR-PwS,v_XshaKmEjiRkryNqN3Em,other,5CuHAmonwEeOy5CvDefM9
context.client.connectionType,CONN_CELLULAR_4G,v_XshaKmEjiRkryNqN3Em,other,JLtTvvdYEKJcpQn7QcZXL
context.client.deviceMake,apple,v_XshaKmEjiRkryNqN3Em,other,PNl_whoBftSNp2McbopHk
context.client.gl,US,v_XshaKmEjiRkryNqN3Em,other,vmRYiF9J8AgwJZ3EYKRqb
context.client.hl,en,v_XshaKmEjiRkryNqN3Em,other,G7cjR2mrMbhmLBudi6RTe
context.client.mainAppWebInfo.webDisplayMode,WEB_DISPLAY_MODE_BROWSER,v_XshaKmEjiRkryNqN3Em,other,wr4cCKUxOR3zW61lj9MCk
context.client.memoryTotalKbytes,8000000,v_XshaKmEjiRkryNqN3Em,other,McLcN-YRNJAOt8GaXjVaQ
context.client.osName,Macintosh,v_XshaKmEjiRkryNqN3Em,other,ei6xI_muOQs3wfXOtbjs5
context.client.osVersion,10_15_7,v_XshaKmEjiRkryNqN3Em,other,M48ZWn3PKoaoBwonsz0a9
context.client.platform,DESKTOP,v_XshaKmEjiRkryNqN3Em,other,YxngUJ1haRvirw_EC8CQo
context.client.screenDensityFloat,2,v_XshaKmEjiRkryNqN3Em,other,SgbG1isnjrTOY-ncRpNgE
events[0].context.lastActivityMs,16791,v_XshaKmEjiRkryNqN3Em,other,drbfkO4Z9KrB6vdGERcA2
events[0].eventTimeMs,1676046190082,v_XshaKmEjiRkryNqN3Em,other,ocykryBH5Ii2v1rGs2Zp9
events[0].idbTransactionEnded.connectionHasUnknownAbortedTransaction,false,v_XshaKmEjiRkryNqN3Em,other,P3hsaoLyn8HffWpurZH47
events[0].idbTransactionEnded.duration,4,v_XshaKmEjiRkryNqN3Em,other,vIeksSs_23iG_mJnHXMle
events[0].idbTransactionEnded.isSuccessful,true,v_XshaKmEjiRkryNqN3Em,other,CZc1NsjT5laWVHfU3Sisr
events[0].idbTransactionEnded.objectStoreNames,LogsRequestsStore,v_XshaKmEjiRkryNqN3Em,other,3d8iCCPy8HTpiYm_3pEIH
events[0].idbTransactionEnded.tag,IDB_TRANSACTION_TAG_UNKNOWN,v_XshaKmEjiRkryNqN3Em,other,YP87QNMCZyhoNneZJwYLR
events[0].idbTransactionEnded.tryCount,1,v_XshaKmEjiRkryNqN3Em,other,zge_fGLsihqVYZyf-0b6R
serializedClientEventId.clientCounter,1644,v_XshaKmEjiRkryNqN3Em,other,X5UT1CbNB2htWjakbqzEm
serializedClientEventId.serializedEventId,U2XlY7G8C8m6hgbG_aCYDg,v_XshaKmEjiRkryNqN3Em,other,-pmcF7tOaYsh8N1p6YZn_
context.client.browserName,Chrome,wT7l4bsvFR9-jY5811Q7H,other,aJxoGYjwcXN38aX1WjFok
context.client.browserVersion,109.0.0.0,wT7l4bsvFR9-jY5811Q7H,other,8O6Xi7oPGp8ftBdjfpGEi
context.client.clientName,1,wT7l4bsvFR9-jY5811Q7H,other,WdIHELYusVmnBU1Ysxzo3
context.client.clientVersion,2.20230206.06.00,wT7l4bsvFR9-jY5811Q7H,other,z_EZL0NDiRlK6xwUH9y_2
